Factories	6
gJobs	250
gStage	10
Number of Machines at each stage
3	2	3	2	2	3	3	3	1	3	
Processing times of jobs
30	22	15	20	24	7	11	9	30	10	
26	7	1	4	11	18	27	27	3	1	
24	28	28	11	10	25	23	1	11	19	
4	15	27	27	21	29	26	25	25	16	
23	27	9	17	16	8	11	15	14	16	
28	28	23	11	11	16	16	1	12	9	
23	19	6	16	10	10	30	24	16	19	
30	15	26	27	11	18	14	15	22	25	
9	21	26	11	26	24	11	9	19	9	
12	9	20	30	10	9	13	2	9	4	
17	15	19	14	7	16	1	29	5	28	
5	19	14	22	5	29	1	13	21	5	
23	5	16	13	6	25	25	30	16	18	
23	3	17	27	9	20	14	1	17	9	
11	19	7	14	3	19	16	2	14	17	
12	1	12	10	11	25	23	17	28	1	
11	24	25	14	7	8	15	22	5	16	
12	12	10	29	12	2	29	15	23	2	
8	7	24	25	3	22	20	21	11	20	
21	17	28	14	29	16	12	22	1	18	
11	23	24	5	20	26	21	29	26	6	
1	22	13	4	20	29	28	3	24	13	
10	26	8	14	20	23	8	8	8	15	
23	5	13	27	9	17	15	30	5	5	
6	27	13	27	1	24	16	10	18	20	
24	23	9	20	18	8	3	27	8	18	
19	22	29	24	19	18	26	6	4	18	
17	17	6	9	27	1	20	29	1	1	
12	8	16	27	6	14	2	3	11	18	
19	16	25	8	21	17	22	10	24	23	
1	8	22	19	24	21	29	7	16	11	
29	26	2	16	23	24	25	16	12	14	
26	18	2	7	24	19	10	16	10	16	
18	1	12	14	5	7	6	9	14	18	
6	8	5	28	2	16	5	3	29	18	
21	20	4	28	10	10	1	21	6	16	
11	24	3	20	11	11	29	16	14	13	
12	20	19	6	22	22	24	6	24	13	
13	7	8	20	7	29	18	14	15	1	
18	2	25	12	17	26	22	3	6	27	
12	23	24	9	27	1	16	16	4	2	
24	26	2	16	12	6	9	3	5	29	
14	5	20	27	25	29	8	24	9	18	
5	4	9	19	7	22	3	17	4	3	
3	24	29	24	15	13	6	6	24	14	
23	14	9	29	10	22	13	27	18	19	
16	9	6	9	22	9	8	8	11	18	
20	26	26	7	16	30	24	2	16	19	
16	24	10	14	2	14	26	15	4	3	
30	20	25	15	20	7	29	5	6	10	
7	15	23	15	7	21	8	9	7	21	
4	26	4	2	30	23	1	14	20	20	
6	3	21	23	3	30	5	5	7	16	
4	21	7	1	17	29	7	2	12	27	
9	23	23	1	6	18	4	3	6	9	
27	26	16	11	18	22	10	12	9	26	
26	13	19	29	1	29	21	18	8	30	
24	19	2	12	27	23	24	20	4	23	
29	24	6	30	14	14	22	13	1	17	
4	23	8	30	24	18	2	21	2	11	
30	20	11	26	5	18	23	11	28	5	
14	20	7	21	6	12	10	30	9	30	
21	5	19	2	13	25	23	7	18	23	
17	7	15	18	8	26	13	2	26	27	
2	14	30	8	30	17	11	5	19	3	
29	9	5	18	18	13	27	11	17	7	
14	18	19	4	25	8	20	8	25	12	
29	20	2	25	13	22	9	24	24	26	
14	20	17	8	8	14	14	17	8	2	
19	13	27	19	19	9	28	1	30	7	
22	25	3	5	16	20	11	29	11	16	
6	15	11	20	9	25	10	30	18	9	
1	28	16	27	23	5	3	16	17	6	
7	11	10	10	15	4	9	16	11	2	
16	20	30	26	17	11	28	20	24	23	
4	30	4	22	29	27	7	26	18	18	
14	7	30	17	6	8	22	24	15	7	
9	11	14	30	27	6	12	9	29	6	
17	26	2	6	12	18	29	8	4	18	
12	6	24	30	3	18	2	3	18	17	
12	11	12	6	3	22	3	14	24	16	
13	24	17	15	29	23	24	10	17	21	
21	21	21	16	16	30	19	2	27	29	
26	20	24	10	11	4	23	29	1	19	
29	6	25	25	17	2	18	7	14	19	
17	21	25	25	28	17	4	15	27	13	
27	24	10	28	25	15	13	20	3	1	
5	2	29	20	23	17	25	24	25	8	
8	13	28	28	8	12	10	28	30	9	
2	2	27	16	26	1	13	19	9	25	
21	2	22	21	28	27	28	4	9	14	
26	6	22	21	9	19	9	4	27	23	
23	21	21	10	14	11	30	8	12	22	
22	9	4	29	22	4	24	19	6	1	
19	28	28	7	26	23	11	19	30	29	
1	29	18	27	13	24	24	25	24	15	
16	18	21	11	14	29	26	30	25	12	
10	9	14	6	15	7	19	11	17	18	
17	25	25	17	27	15	11	9	18	29	
11	23	23	17	16	17	4	10	27	10	
11	7	22	27	30	8	22	28	3	20	
10	26	6	21	29	27	29	14	20	25	
16	26	24	3	26	14	26	30	30	18	
2	15	25	16	3	9	30	6	4	21	
