Factories	3
gJobs	150
gStage	5
Number of Machines at each stage
2	1	3	1	1	
Processing times of jobs
7	29	9	2	2	
26	17	20	10	12	
16	6	17	20	22	
2	19	13	12	12	
18	22	23	30	2	
18	1	16	9	27	
15	17	9	4	10	
17	12	9	20	6	
5	6	18	4	3	
26	17	26	3	29	
28	10	20	13	8	
19	28	30	16	3	
24	19	24	30	24	
11	17	27	2	9	
10	17	10	11	28	
26	4	20	23	6	
24	26	7	22	2	
21	11	9	24	25	
4	24	17	14	25	
28	25	10	29	25	
28	13	15	12	7	
22	13	28	23	13	
19	3	10	26	27	
16	25	2	20	9	
15	11	9	23	19	
12	22	14	24	19	
18	15	13	8	16	
26	19	14	9	1	
21	13	29	25	15	
26	26	10	6	16	
13	30	24	29	10	
9	30	9	26	18	
14	20	4	28	13	
8	21	13	15	18	
9	3	26	8	6	
14	11	1	26	3	
6	5	27	11	25	
24	22	3	10	6	
26	6	2	5	24	
28	17	16	23	11	
10	14	4	4	5	
22	10	26	20	21	
22	3	18	28	27	
21	17	7	9	17	
24	4	26	9	11	
16	9	9	30	4	
28	5	27	26	18	
3	8	24	27	27	
17	9	10	26	21	
2	27	2	4	18	
21	7	3	24	19	
29	18	6	11	26	
19	29	11	7	29	
26	25	4	12	20	
10	30	9	10	3	
5	1	14	18	2	
18	29	12	17	13	
20	3	30	10	8	
25	11	27	16	18	
11	9	18	24	22	
23	10	15	4	18	
4	11	28	19	2	
10	16	16	27	14	
4	15	28	30	15	
2	19	23	12	21	
19	29	30	28	12	
28	5	24	29	30	
3	19	13	21	14	
10	9	29	22	17	
5	8	24	15	17	
26	20	25	1	5	
8	30	9	12	2	
20	27	21	15	30	
14	25	5	26	18	
15	25	27	29	13	
24	30	16	27	13	
20	12	3	27	20	
4	7	21	29	29	
25	24	8	18	20	
23	3	29	22	5	
19	30	17	19	21	
14	8	1	8	20	
23	28	8	26	11	
21	13	27	19	1	
26	11	5	8	8	
2	3	13	24	10	
12	23	10	28	4	
7	1	4	3	21	
21	26	17	25	14	
8	7	18	3	19	
13	9	24	6	19	
22	2	7	30	24	
25	28	11	25	30	
1	4	11	8	22	
8	20	19	7	1	
23	25	28	29	11	
17	9	14	14	9	
19	3	17	20	5	
9	22	29	17	30	
18	3	7	28	13	
21	24	8	23	2	
29	9	28	3	20	
22	28	2	3	12	
20	3	8	28	27	
4	23	26	25	22	
7	23	2	14	26	
12	14	15	10	6	
5	7	4	7	8	
6	1	17	3	1	
8	28	11	19	7	
10	6	25	8	23	
22	11	30	13	22	
17	5	17	23	22	
3	4	18	28	29	
4	14	23	30	28	
3	21	13	15	3	
28	13	25	11	11	
9	16	21	27	25	
24	22	7	11	11	
28	1	16	24	16	
7	13	6	12	8	
9	15	4	23	22	
25	4	30	11	9	
21	9	23	11	12	
3	7	8	18	29	
10	30	17	23	1	
12	15	4	28	12	
9	8	13	20	13	
30	10	8	1	2	
4	4	8	8	22	
29	20	16	18	25	
9	2	11	16	4	
9	25	10	17	6	
21	18	19	30	1	
7	26	4	23	28	
13	26	29	18	4	
2	10	26	9	22	
4	16	15	3	15	
3	23	10	15	29	
9	13	9	27	28	
25	1	15	13	4	
27	25	8	30	26	
8	13	29	4	20	
5	30	1	21	28	
19	20	12	7	14	
5	30	12	30	13	
1	7	8	17	25	
17	30	1	8	6	
27	17	22	25	28	
13	17	11	26	18	
Energy consumption per unit  time for processing
5	5	
6	
5	5	5	
5	
6	
Energy consumption per unit  time for idle
3	3	
3	
4	4	4	
4	
4	
Energy consumption per unit  time for blocking
2	2	
1	
2	2	2	
2	
1	
