Factories	5
gJobs	200
gStage	8
Number of Machines at each stage
2	1	1	3	3	1	1	3	
Processing times of jobs
18	22	9	15	19	13	13	13	
13	25	10	28	26	3	3	28	
5	16	25	27	16	27	22	20	
27	27	15	24	23	10	29	29	
14	22	25	28	18	11	21	9	
20	24	19	30	24	3	17	8	
30	5	2	9	22	23	9	14	
27	3	14	15	23	20	22	1	
14	15	29	15	3	1	8	14	
8	15	22	15	18	26	20	13	
3	25	19	3	12	27	3	14	
17	17	5	26	26	9	13	5	
26	8	5	11	14	5	5	4	
28	3	25	16	7	20	16	23	
25	10	14	9	13	2	28	1	
5	23	18	28	11	25	12	13	
29	17	19	23	10	2	16	24	
21	5	8	23	18	29	27	22	
9	25	13	23	12	28	6	17	
8	2	15	23	19	30	22	11	
10	29	21	16	16	19	16	1	
30	29	19	18	22	4	24	30	
21	8	12	24	14	23	11	7	
5	24	1	7	7	28	19	3	
24	19	5	22	16	2	19	27	
21	26	29	1	24	3	9	2	
24	2	11	6	14	7	30	17	
29	4	16	10	16	2	10	6	
12	2	9	15	3	1	12	8	
21	16	12	15	17	22	12	8	
11	10	2	9	17	29	3	23	
7	9	9	6	11	7	29	13	
24	4	1	15	5	21	15	2	
2	2	11	20	23	20	15	18	
13	6	13	12	13	3	28	20	
24	20	19	20	19	2	21	14	
7	17	23	27	20	13	19	6	
25	3	15	30	3	6	30	7	
23	15	24	23	5	7	5	26	
23	27	20	7	5	9	14	3	
11	22	3	6	30	2	2	21	
18	11	16	6	26	4	29	16	
20	15	15	29	5	21	20	6	
24	18	10	6	26	10	3	9	
2	30	2	14	15	13	5	18	
24	1	8	3	9	17	28	7	
13	3	17	4	13	18	24	20	
12	12	13	22	12	18	28	8	
27	5	18	7	28	24	16	4	
18	30	10	23	5	6	25	16	
19	6	26	20	16	22	6	12	
23	26	1	7	18	6	20	16	
1	12	12	19	13	29	6	30	
22	18	3	18	8	1	26	14	
9	26	12	6	23	15	30	21	
30	1	25	5	13	23	9	2	
17	26	11	15	20	21	29	9	
9	8	13	14	3	8	12	25	
17	16	27	2	22	23	7	25	
9	5	23	30	8	17	6	24	
20	13	15	10	27	21	30	6	
3	15	3	16	6	12	27	23	
6	13	7	28	27	5	9	4	
22	17	13	7	16	6	21	30	
22	24	26	11	15	5	5	6	
23	27	1	3	12	24	29	26	
3	5	10	27	15	14	14	13	
21	12	5	21	12	22	10	11	
11	22	27	1	23	10	24	9	
11	28	27	28	15	27	6	1	
23	15	20	8	29	23	30	6	
5	28	13	24	25	17	25	3	
24	11	30	7	24	17	13	17	
8	29	17	8	16	16	2	1	
5	28	10	24	17	30	1	25	
16	23	7	4	23	1	18	5	
5	6	6	30	29	22	24	1	
17	11	17	25	26	9	17	26	
3	20	20	22	14	15	1	25	
28	20	13	26	11	9	2	19	
27	10	27	29	12	30	2	5	
19	21	5	27	16	16	10	2	
6	14	12	13	7	13	22	6	
27	28	19	16	3	10	20	15	
13	5	8	9	3	20	8	9	
17	1	1	28	27	24	29	29	
16	12	30	10	23	25	23	15	
14	30	19	10	15	1	24	20	
14	23	15	22	3	24	10	20	
25	28	18	20	25	26	29	12	
18	1	26	22	5	15	14	4	
8	18	27	4	28	30	25	8	
13	17	14	30	20	28	13	16	
14	19	26	12	19	14	13	10	
14	18	26	6	11	30	19	5	
10	20	4	13	7	28	21	29	
18	8	7	27	23	11	9	12	
28	26	20	17	27	11	27	21	
9	17	16	12	5	9	14	17	
9	28	28	28	2	18	14	14	
18	15	11	14	29	2	16	4	
19	4	7	26	2	30	27	15	
30	21	18	28	18	26	13	24	
15	20	27	23	21	18	6	2	
21	20	30	18	15	16	16	16	
6	25	13	25	30	9	3	22	
8	18	1	24	14	22	4	26	
22	18	7	28	27	14	3	10	
26	11	25	29	6	28	23	9	
18	6	20	22	17	21	13	30	
14	9	5	5	8	8	19	24	
21	24	14	11	6	23	27	15	
27	30	7	7	26	6	24	11	
6	2	14	4	3	17	22	18	
26	3	25	26	17	12	7	21	
14	24	7	27	17	6	13	2	
29	2	28	12	8	14	13	14	
23	3	11	5	11	15	21	7	
9	12	18	14	28	1	9	21	
6	28	25	9	24	23	1	4	
27	19	8	21	14	27	19	17	
21	3	24	15	13	4	6	9	
9	1	26	8	28	16	11	28	
30	7	12	24	7	13	20	4	
27	21	25	7	10	2	13	24	
20	7	27	9	29	7	2	2	
16	3	3	21	26	21	6	12	
1	28	11	19	18	3	5	3	
16	24	3	11	11	17	3	29	
29	14	30	25	6	26	29	7	
29	18	4	22	3	4	26	9	
28	16	20	19	29	13	16	9	
30	11	24	12	30	21	17	21	
8	5	27	24	16	1	13	20	
25	19	22	22	29	12	25	20	
4	21	29	29	5	10	15	10	
6	6	2	11	6	23	15	5	
24	7	10	12	12	1	30	27	
4	3	29	24	1	22	25	2	
16	27	24	12	29	27	8	8	
26	17	24	13	6	7	15	27	
16	22	29	17	15	1	18	3	
8	2	22	28	28	5	21	11	
18	1	7	7	30	6	5	30	
17	8	28	25	8	12	4	17	
7	2	12	10	16	16	6	28	
2	12	5	16	15	20	9	7	
21	8	6	26	18	2	9	15	
10	2	2	12	16	13	23	23	
4	30	7	1	22	4	16	18	
30	12	26	3	27	19	10	9	
18	5	12	19	24	24	4	29	
8	6	30	7	5	8	30	9	
17	11	6	13	9	9	7	2	
3	3	11	29	21	24	18	11	
20	3	19	7	15	26	11	6	
20	11	8	11	23	26	18	23	
5	4	24	16	14	13	16	27	
9	30	18	6	18	2	14	11	
28	18	30	4	16	25	28	30	
5	21	8	9	29	1	13	19	
16	1	11	4	14	16	17	13	
16	26	1	11	14	16	2	20	
9	22	8	10	16	17	28	12	
16	6	28	21	6	8	7	1	
14	2	25	16	16	16	30	8	
27	25	30	14	28	10	20	10	
24	8	9	10	11	18	4	4	
7	13	11	25	17	16	30	1	
6	7	4	28	20	7	27	10	
11	27	18	10	20	17	25	15	
19	29	25	24	12	18	8	16	
7	25	1	12	23	15	18	3	
25	24	18	20	20	3	16	1	
18	29	23	25	4	30	4	2	
9	7	18	15	15	28	7	11	
23	12	13	9	30	20	13	24	
4	17	25	29	8	6	12	10	
14	14	30	11	5	13	3	8	
22	18	22	7	11	22	29	11	
18	9	16	19	19	9	8	7	
28	10	9	25	22	15	24	24	
30	20	14	3	24	4	29	4	
2	13	12	16	4	10	22	1	
7	15	12	16	18	21	3	10	
17	29	23	24	11	15	22	29	
10	24	21	9	4	4	10	3	
20	6	16	1	21	3	19	30	
13	2	27	26	13	17	3	7	
