Factories	5
gJobs	150
gStage	10
Number of Machines at each stage
1	2	2	3	1	3	1	1	2	2	
Processing times of jobs
11	5	19	24	30	20	29	18	28	21	
6	30	6	8	27	9	25	14	24	3	
15	3	30	1	19	28	6	20	26	18	
27	11	22	20	3	7	16	16	13	15	
29	6	29	14	23	13	8	30	7	23	
1	19	3	26	11	24	8	1	4	20	
23	15	18	22	14	29	14	5	8	19	
18	11	12	6	18	29	18	15	6	27	
1	21	7	24	7	26	28	8	20	29	
14	23	11	2	29	1	5	6	15	29	
26	25	19	27	27	7	21	2	23	17	
26	26	3	9	11	8	30	25	24	4	
11	9	30	11	5	5	23	4	2	12	
10	18	8	17	24	1	2	22	29	8	
1	17	9	10	21	23	14	9	2	1	
16	19	29	14	19	30	13	2	21	20	
11	17	20	4	25	11	6	16	15	10	
25	17	6	25	15	2	18	21	8	24	
20	15	15	3	27	19	5	17	27	20	
24	28	13	30	12	15	23	27	11	7	
21	11	30	29	5	4	5	12	6	18	
29	14	28	18	22	17	25	4	11	15	
21	5	1	15	21	25	1	22	3	9	
1	2	2	15	27	5	24	5	17	27	
27	28	20	19	29	14	12	23	18	5	
23	19	21	7	13	25	25	28	22	6	
23	2	27	11	10	4	24	26	22	24	
1	2	7	22	11	30	15	15	3	22	
3	26	10	12	5	25	15	8	12	14	
30	11	20	5	14	1	23	29	2	29	
19	1	14	19	16	26	25	2	23	20	
20	3	14	16	13	16	3	3	17	16	
17	13	16	18	24	14	8	3	21	2	
15	18	30	24	1	24	28	12	25	7	
22	23	30	18	23	12	23	5	14	14	
10	23	29	24	18	2	23	29	22	4	
10	13	24	11	23	13	28	10	27	15	
14	22	28	8	22	4	9	10	29	10	
18	28	4	29	17	5	11	1	14	18	
20	19	4	5	23	28	9	27	29	26	
15	3	15	12	7	8	15	10	21	4	
1	2	10	1	9	23	1	24	27	28	
16	6	4	26	21	12	9	7	2	13	
29	16	10	6	23	27	4	27	7	24	
7	7	2	1	29	24	2	18	14	4	
28	6	19	17	9	23	12	23	23	28	
12	25	22	15	3	1	17	2	17	25	
9	4	28	17	10	10	13	19	10	1	
18	9	21	13	8	3	9	11	5	23	
25	23	5	11	25	18	30	5	1	30	
11	21	3	5	12	10	23	16	20	4	
11	20	13	23	15	17	21	19	20	1	
24	19	18	6	9	12	11	20	4	15	
20	13	22	17	18	28	17	10	2	19	
23	30	8	10	3	7	4	21	26	12	
28	13	3	19	22	29	11	10	19	7	
28	2	27	7	19	26	22	14	13	2	
14	30	23	20	3	9	16	9	24	20	
11	4	12	22	24	9	12	10	18	25	
30	3	17	27	7	3	2	16	12	22	
10	5	29	16	28	23	7	12	14	7	
12	15	2	11	26	15	9	17	10	3	
16	18	9	1	24	27	19	2	21	23	
25	6	12	7	7	1	29	13	16	24	
29	12	20	23	21	18	21	10	22	1	
3	24	24	21	27	24	1	17	26	17	
13	10	14	10	11	14	11	27	22	10	
25	1	13	6	13	28	16	15	15	2	
28	21	22	6	8	18	6	9	5	6	
27	1	8	25	8	25	16	24	1	19	
25	18	9	16	2	24	29	8	13	20	
9	21	11	21	10	16	22	20	23	30	
6	12	1	18	15	1	7	24	21	22	
16	2	8	19	15	29	13	22	6	14	
8	8	22	24	22	26	6	22	28	8	
30	18	5	1	15	14	10	20	16	27	
17	10	2	13	1	26	26	23	2	14	
25	23	12	9	19	24	29	29	21	23	
18	10	25	28	30	15	19	6	6	24	
5	15	13	26	9	29	24	11	24	1	
21	9	25	15	7	15	27	29	5	4	
13	16	18	24	25	12	4	29	18	13	
19	22	5	27	23	7	18	18	6	10	
12	19	8	3	6	5	9	11	12	22	
2	29	21	27	9	28	23	2	25	15	
17	13	15	12	16	5	1	24	20	2	
7	5	11	28	11	29	10	16	12	25	
7	8	15	5	3	15	13	6	13	17	
22	1	29	25	6	12	8	18	20	25	
13	8	28	19	18	13	19	11	10	8	
6	5	16	13	30	20	3	12	15	7	
9	12	21	28	29	24	30	30	17	21	
27	30	15	3	16	30	16	14	21	29	
26	20	6	10	22	6	2	30	6	15	
6	2	2	4	29	1	8	20	22	25	
24	6	20	10	27	19	19	10	18	16	
13	24	7	9	25	7	7	2	21	20	
19	29	10	21	20	21	4	8	1	26	
22	24	29	10	2	5	9	17	11	5	
7	25	4	4	12	19	25	28	20	5	
22	24	13	28	9	14	8	19	17	23	
16	10	29	27	2	16	11	25	12	18	
6	1	4	28	6	9	20	1	9	27	
22	16	1	6	3	17	2	12	25	12	
28	23	12	17	15	24	14	28	11	14	
27	4	6	15	8	28	11	5	24	17	
23	30	10	21	26	17	7	5	24	15	
2	18	9	24	28	20	5	25	21	14	
28	7	9	26	30	10	3	9	21	3	
4	26	1	22	5	21	29	3	16	18	
29	25	14	7	28	20	15	15	3	29	
24	23	16	3	9	11	13	23	10	12	
10	18	3	29	15	27	13	7	30	15	
3	11	26	13	6	13	17	12	14	7	
25	5	26	4	13	18	20	1	27	12	
22	12	20	4	3	12	3	1	17	23	
25	25	13	16	9	1	17	14	27	6	
6	5	12	7	14	14	29	30	3	4	
11	23	22	25	15	29	19	28	5	21	
16	7	16	19	13	26	8	21	1	8	
13	6	24	3	20	5	21	21	17	27	
28	17	1	15	19	25	6	4	3	1	
8	11	9	18	26	30	24	2	13	28	
25	18	3	25	21	25	10	19	5	29	
13	12	10	23	17	24	4	14	25	9	
14	14	10	18	25	22	23	18	29	18	
20	29	29	1	10	27	22	13	28	20	
21	8	19	20	4	3	17	18	16	28	
6	24	27	18	24	30	3	13	27	3	
5	5	9	4	23	2	26	3	19	1	
17	24	20	22	23	6	9	6	25	4	
10	9	1	10	5	6	3	13	4	19	
10	6	11	19	10	21	12	21	1	11	
21	21	11	19	13	5	17	19	6	18	
18	6	25	17	30	3	21	16	29	16	
27	25	12	28	17	29	23	10	23	4	
15	29	21	25	10	30	18	15	7	10	
8	27	16	25	17	26	15	27	9	10	
22	25	27	11	23	4	20	6	15	5	
24	26	22	10	6	3	22	26	19	10	
5	26	20	4	8	7	9	6	2	21	
10	4	2	7	6	16	13	24	23	15	
10	11	25	8	1	28	7	27	29	27	
18	10	21	8	25	18	5	28	18	7	
8	12	13	8	5	12	15	1	15	10	
23	10	3	5	21	9	14	29	20	5	
30	19	5	4	11	15	7	29	21	29	
23	1	14	26	7	16	18	30	11	27	
23	14	15	3	25	5	28	15	30	28	
21	19	22	1	15	9	28	29	23	24	
Energy consumption per unit  time for processing
5	
6	6	
6	6	
6	6	6	
6	
6	6	6	
5	
5	
5	5	
6	6	
Energy consumption per unit  time for idle
4	
3	3	
3	3	
3	3	3	
3	
3	3	3	
4	
4	
4	4	
4	4	
Energy consumption per unit  time for blocking
1	
2	2	
2	2	
1	1	1	
2	
1	1	1	
1	
1	
2	2	
2	2	
