Factories	3
gJobs	300
gStage	10
Number of Machines at each stage
1	3	1	3	3	3	1	3	3	2	
Processing times of jobs
13	30	26	5	9	12	16	18	7	19	
9	11	1	10	22	1	15	23	20	29	
7	22	26	15	5	13	1	1	10	17	
18	25	30	2	23	28	27	12	12	9	
10	16	28	28	3	24	14	29	25	24	
11	9	20	22	5	1	8	14	19	11	
20	7	23	7	7	27	3	12	20	23	
18	10	15	28	23	24	2	6	5	1	
12	24	11	7	16	16	8	30	6	6	
7	27	13	9	28	18	15	18	23	29	
18	3	26	2	11	25	20	30	7	1	
17	12	5	17	23	26	8	26	17	7	
10	14	23	4	13	23	3	8	24	1	
25	16	2	10	8	16	4	1	2	5	
7	19	4	21	26	30	24	29	22	26	
5	22	30	3	8	7	28	3	29	24	
15	6	6	1	23	22	24	27	13	26	
13	19	9	6	19	12	30	23	28	3	
3	12	18	16	9	27	1	21	16	21	
27	24	14	3	10	6	15	11	25	6	
5	9	17	21	29	22	27	2	28	12	
21	26	22	8	7	27	16	25	28	15	
29	27	21	28	26	12	13	13	21	11	
8	19	12	2	13	30	7	2	24	29	
26	21	26	9	5	7	30	15	21	9	
9	27	13	16	9	8	30	7	30	28	
25	14	28	7	23	15	28	19	18	8	
30	14	21	27	3	15	9	12	9	7	
3	5	26	1	6	7	9	28	12	4	
19	6	10	6	4	12	14	22	28	15	
7	3	26	25	7	18	14	9	25	23	
11	2	13	7	30	2	13	2	29	17	
5	28	12	12	3	28	2	23	6	15	
3	21	2	3	14	13	27	21	21	23	
25	17	22	22	6	15	16	18	17	2	
5	25	15	15	28	17	23	24	24	24	
24	24	27	4	16	11	22	17	12	8	
13	3	15	4	27	25	22	13	7	8	
21	11	19	3	29	16	26	13	12	18	
26	8	12	9	24	6	30	1	23	10	
5	24	23	3	26	4	2	14	9	19	
4	7	7	27	15	16	6	4	30	21	
26	10	5	14	25	26	16	16	24	19	
27	17	24	13	5	11	25	1	23	1	
22	7	4	4	15	22	9	30	6	9	
30	12	15	14	24	13	19	1	17	16	
