Factories	4
gJobs	200
gStage	10
Number of Machines at each stage
1	2	3	3	2	3	2	2	3	3	
Processing times of jobs
22	9	21	3	2	25	8	29	8	28	
4	29	13	8	14	12	1	30	21	13	
11	15	14	16	30	26	18	21	21	22	
21	12	3	2	6	13	28	16	14	10	
18	22	10	11	29	11	1	3	13	20	
2	10	26	7	9	1	12	14	4	21	
5	24	3	4	24	18	30	22	24	12	
23	27	7	9	9	30	11	6	17	30	
8	6	9	20	14	14	29	23	6	21	
21	5	7	22	14	18	27	1	5	1	
25	24	15	7	12	18	6	14	2	22	
18	24	10	9	19	25	20	16	26	19	
8	16	1	12	13	7	19	1	20	11	
16	13	25	3	8	25	25	17	26	2	
27	9	14	12	17	28	11	15	25	4	
14	24	14	27	27	19	3	25	2	11	
4	21	9	22	14	13	14	30	23	25	
25	28	14	9	13	1	1	1	20	7	
5	28	15	27	27	13	5	27	9	6	
11	15	30	25	18	6	9	23	17	16	
19	4	21	9	17	14	1	18	27	21	
7	30	14	24	6	19	18	9	5	13	
27	23	9	6	14	23	20	24	19	3	
7	28	25	8	3	10	17	10	3	10	
20	28	19	28	21	16	20	19	25	5	
10	3	15	7	12	3	23	7	15	8	
23	9	18	9	1	11	15	24	5	24	
4	7	21	16	7	19	11	20	23	12	
27	11	17	2	6	2	28	7	30	11	
13	23	28	15	26	20	18	27	9	12	
28	21	11	14	12	11	16	18	25	4	
19	18	15	22	20	7	9	9	30	1	
17	15	24	18	10	15	15	4	19	18	
24	27	8	13	12	16	27	19	30	7	
2	10	5	12	25	5	4	17	25	8	
30	8	3	21	5	6	15	1	1	30	
29	18	16	8	14	29	23	20	25	19	
27	21	4	18	5	8	3	22	8	21	
22	27	2	28	5	14	15	4	24	9	
29	19	18	2	24	9	11	15	11	11	
29	11	9	20	21	30	17	21	30	22	
5	4	2	20	13	22	17	20	8	26	
14	14	28	11	26	12	16	13	13	21	
4	26	19	24	1	28	10	22	7	5	
20	1	7	1	8	13	10	20	11	14	
6	5	10	16	2	9	1	7	18	23	
30	5	30	14	12	5	30	2	4	1	
20	20	27	3	11	11	23	8	25	18	
18	6	17	23	16	2	9	23	23	20	
21	22	23	13	6	13	21	28	4	13	
17	21	25	18	11	14	11	3	22	21	
14	13	29	27	28	10	12	25	24	28	
2	3	3	29	7	8	24	30	2	17	
27	19	30	26	10	2	3	30	5	15	
24	20	27	24	15	22	6	29	2	13	
11	20	4	26	2	27	8	24	9	29	
6	20	17	6	18	30	29	8	20	3	
10	6	9	4	30	5	25	27	7	5	
6	8	30	10	9	30	19	21	11	6	
13	19	8	9	19	3	19	25	4	14	
24	23	14	17	3	11	6	10	5	13	
15	1	14	26	24	25	1	4	22	24	
3	17	14	10	28	1	23	12	8	16	
12	22	17	2	21	7	1	15	30	4	
19	6	14	2	15	23	19	25	6	24	
13	27	5	25	21	17	11	22	15	30	
14	12	3	23	5	27	13	1	4	28	
28	27	4	12	20	6	26	12	27	21	
24	23	21	14	1	2	16	13	12	4	
24	30	17	9	11	6	1	20	25	20	
4	6	16	4	23	24	18	17	6	27	
23	11	7	11	30	4	5	18	1	8	
19	22	25	25	16	20	30	14	3	28	
28	15	26	3	5	22	18	28	5	1	
29	26	1	8	8	2	25	6	22	25	
21	11	4	6	12	26	11	29	10	14	
23	24	8	14	29	1	29	14	14	14	
15	19	24	25	4	18	28	26	24	17	
27	2	21	2	14	21	21	3	1	2	
8	14	6	12	5	20	13	7	4	7	
4	10	8	7	3	8	22	30	13	17	
13	8	1	1	4	30	26	22	11	17	
13	9	25	30	6	30	28	17	12	13	
17	10	18	26	27	7	29	3	25	29	
2	25	27	15	6	27	28	23	27	25	
22	8	7	6	2	21	6	19	9	3	
3	8	26	28	11	19	14	29	7	14	
20	12	6	4	18	1	17	26	7	6	
13	27	14	11	26	21	11	27	27	5	
4	5	17	4	15	19	12	17	21	9	
29	27	25	10	25	23	7	2	24	29	
13	6	1	4	7	26	18	1	2	27	
13	1	6	8	23	10	25	8	3	11	
21	12	14	28	25	21	24	24	10	21	
18	30	28	27	24	19	22	4	12	14	
4	10	15	9	15	2	20	18	21	7	
20	5	18	12	28	24	28	6	23	12	
27	4	2	5	27	12	20	12	16	28	
21	3	23	23	12	16	3	29	20	13	
3	22	8	10	23	20	14	25	28	25	
11	4	23	20	2	21	20	3	30	13	
27	5	28	21	29	3	9	26	17	24	
29	27	19	24	22	24	14	19	21	21	
4	12	11	22	2	2	21	26	13	5	
12	12	13	12	21	20	15	22	20	1	
25	29	28	3	19	14	13	11	19	5	
3	4	14	24	11	20	28	5	15	1	
10	16	15	5	24	1	4	6	23	29	
5	25	23	7	14	25	17	24	28	3	
9	2	3	20	16	20	12	25	16	6	
17	7	4	17	1	10	3	3	5	9	
17	22	29	13	26	17	25	26	8	30	
15	29	24	26	18	13	26	11	7	30	
20	9	10	10	19	7	27	19	26	9	
14	25	18	28	5	5	3	14	6	16	
9	15	28	19	22	25	28	3	25	10	
2	17	24	29	26	1	11	13	22	17	
9	6	29	7	23	29	12	26	24	21	
8	9	12	23	30	28	6	26	8	15	
10	7	19	5	15	16	18	21	26	4	
26	22	21	15	3	5	4	22	28	11	
23	1	11	19	13	13	20	1	14	15	
11	11	11	4	5	24	19	4	23	25	
28	15	14	16	11	23	7	14	5	28	
19	30	11	21	14	26	27	30	4	2	
28	3	25	13	18	27	1	8	9	16	
21	26	12	1	1	13	7	15	14	16	
22	7	1	16	8	25	2	13	2	27	
3	11	19	28	26	3	10	7	20	21	
7	11	13	2	15	28	20	1	19	30	
18	2	18	15	2	8	20	10	17	21	
14	19	6	6	18	30	3	29	27	30	
5	1	25	22	14	8	14	27	9	20	
3	9	7	8	9	1	24	9	17	2	
22	24	6	19	17	1	29	14	27	3	
19	16	26	2	12	30	22	16	5	13	
24	16	23	22	4	25	3	21	21	8	
28	10	26	23	20	20	3	25	24	27	
25	7	27	13	25	26	14	9	8	26	
26	15	16	27	5	24	10	1	11	8	
3	15	27	14	5	10	30	14	3	3	
2	23	22	9	13	13	13	4	18	13	
4	30	22	4	24	4	21	4	16	13	
23	5	16	15	8	8	5	5	13	16	
11	23	21	8	10	13	27	15	19	16	
14	20	27	24	5	1	12	25	11	7	
14	23	4	19	9	28	27	8	17	12	
6	10	8	30	29	1	21	8	10	5	
21	19	20	15	16	12	27	23	27	7	
27	30	2	22	2	19	3	8	2	3	
24	3	11	14	6	24	4	30	2	8	
7	2	4	26	13	28	23	10	11	9	
16	13	27	14	24	28	21	28	29	23	
6	19	1	24	6	11	24	15	7	30	
12	13	17	9	11	25	23	25	3	2	
13	15	23	7	17	24	6	21	12	7	
29	1	16	19	4	14	27	12	13	15	
22	16	11	27	16	23	10	26	28	28	
20	2	2	8	25	11	15	24	30	23	
21	3	5	30	19	16	22	29	2	9	
25	8	5	13	6	2	20	25	22	8	
21	16	7	7	30	22	5	24	14	3	
30	12	15	16	26	12	25	26	20	20	
4	10	5	26	9	14	14	6	11	12	
12	20	16	27	17	17	23	21	27	3	
7	23	30	28	14	23	1	9	8	27	
30	20	2	4	25	12	9	14	3	11	
27	3	14	10	29	6	18	28	4	28	
22	22	7	1	10	1	8	11	4	26	
9	3	9	19	14	29	22	8	15	30	
27	14	23	19	9	9	15	13	13	28	
9	24	29	18	4	7	23	22	12	25	
20	29	22	14	23	17	2	12	21	7	
5	6	23	5	3	4	28	27	17	21	
19	25	24	25	14	23	18	30	2	7	
28	30	8	21	7	25	15	17	23	16	
24	20	20	1	29	16	21	23	27	10	
7	25	14	5	4	4	1	25	4	15	
6	8	26	19	19	27	3	19	3	28	
5	20	26	19	4	13	23	3	23	14	
22	26	7	28	23	16	22	15	23	14	
1	28	3	5	3	17	25	14	12	1	
20	8	22	13	20	28	7	30	5	26	
4	29	14	9	7	25	29	5	13	17	
19	20	4	26	8	24	23	4	16	3	
7	29	7	22	11	12	14	16	21	9	
6	7	19	11	16	1	9	13	10	30	
5	14	28	23	15	9	7	13	2	11	
9	20	2	2	2	8	20	28	23	8	
7	7	22	10	22	15	27	24	3	9	
17	13	18	15	25	28	8	13	8	8	
5	18	29	8	7	17	6	14	3	21	
30	4	20	28	10	7	1	7	21	27	
27	27	10	8	10	25	2	9	13	27	
13	29	11	15	1	24	9	3	18	4	
23	30	11	3	10	22	9	6	2	1	
4	26	12	8	2	17	9	10	1	13	
20	5	25	13	14	9	1	26	22	29	
15	16	9	7	17	21	3	10	26	6	
22	28	10	28	19	19	4	16	20	10	
Energy consumption per unit  time for processing
6	
5	5	
5	5	5	
6	6	6	
5	5	
6	6	6	
6	6	
6	6	
5	5	5	
6	6	6	
Energy consumption per unit  time for idle
3	
3	3	
3	3	3	
4	4	4	
3	3	
4	4	4	
3	3	
3	3	
4	4	4	
3	3	3	
Energy consumption per unit  time for blocking
1	
2	2	
1	1	1	
1	1	1	
2	2	
1	1	1	
2	2	
1	1	
1	1	1	
1	1	1	
