Factories	2
gJobs	150
gStage	10
Number of Machines at each stage
1	1	1	1	2	1	2	3	2	2	
Processing times of jobs
15	25	4	7	9	4	26	11	8	17	
13	21	25	3	26	15	5	2	9	25	
20	11	29	29	20	28	4	19	24	16	
16	9	1	15	21	19	8	15	10	26	
14	17	19	12	5	14	13	20	12	24	
28	21	7	11	8	8	7	27	26	3	
17	29	29	14	8	26	30	27	1	26	
17	9	26	20	6	11	16	28	5	5	
15	20	15	21	2	5	9	14	22	4	
30	30	16	15	18	28	2	30	9	29	
3	10	3	8	17	21	19	7	30	15	
30	28	6	25	4	22	8	20	10	11	
30	19	16	20	28	11	13	3	24	12	
10	14	25	2	30	1	28	3	27	3	
12	29	20	2	2	16	5	19	5	21	
15	16	24	14	5	13	14	11	28	20	
18	25	1	21	22	10	20	9	11	4	
8	21	11	18	15	21	3	18	26	21	
24	18	28	29	29	5	19	3	28	14	
1	21	24	6	30	4	29	24	10	6	
27	14	25	5	22	3	19	29	28	7	
13	16	16	6	22	8	7	15	15	14	
14	19	19	20	9	30	25	11	9	13	
14	13	14	18	28	2	12	20	1	24	
3	7	24	28	20	7	25	6	2	21	
17	5	13	24	6	28	5	17	30	28	
19	26	7	24	5	3	3	20	6	29	
21	27	5	23	26	29	3	10	15	23	
12	13	11	29	15	20	2	11	19	3	
16	30	30	29	2	23	14	6	24	9	
25	13	30	9	29	10	3	7	4	18	
2	1	19	28	17	11	23	10	11	26	
1	13	7	7	4	11	27	21	28	28	
21	24	27	13	27	2	19	8	16	18	
28	11	6	25	18	25	10	23	12	28	
9	27	2	14	30	3	22	19	26	6	
16	5	21	27	17	17	24	16	27	24	
12	22	10	30	11	17	13	16	14	29	
1	16	4	28	3	20	12	25	3	17	
1	28	11	13	24	21	21	28	25	25	
16	7	2	23	15	30	11	19	27	12	
8	12	11	23	14	8	3	14	12	14	
14	22	6	2	6	3	23	24	16	3	
3	26	8	21	17	3	17	5	2	8	
7	7	7	29	2	12	7	13	29	23	
11	26	18	3	2	26	27	10	11	26	
14	2	23	19	2	23	23	26	19	21	
20	13	28	28	15	15	1	21	27	25	
12	19	1	11	8	28	22	2	13	6	
12	24	21	4	13	18	21	22	25	8	
20	6	27	14	15	14	22	20	28	13	
17	1	25	14	5	27	23	6	20	7	
28	4	24	4	3	15	12	24	20	18	
20	17	23	29	12	5	21	19	28	24	
9	25	9	16	16	3	1	4	5	10	
25	14	22	11	15	2	29	14	10	24	
8	28	6	14	5	24	29	5	9	28	
5	1	7	26	24	17	26	26	10	8	
21	22	1	13	4	23	25	29	21	26	
21	16	30	26	14	18	29	7	28	18	
27	26	25	7	9	12	27	10	3	13	
8	13	22	2	12	8	1	9	5	26	
15	21	9	10	13	7	14	17	28	17	
7	6	12	9	4	18	10	27	27	19	
29	28	28	17	23	29	26	15	23	16	
27	8	27	10	16	13	24	2	20	15	
14	7	24	21	6	16	27	2	21	22	
27	26	13	30	19	20	13	30	29	24	
4	18	16	20	24	19	10	9	15	5	
28	17	8	21	24	2	25	17	12	3	
24	16	29	3	8	27	25	14	23	16	
10	30	11	9	20	13	22	7	22	14	
7	17	5	23	8	5	20	13	10	21	
27	11	11	26	26	1	6	2	29	30	
12	9	9	20	30	30	22	30	21	5	
8	22	5	28	25	3	8	2	2	18	
24	19	24	11	21	16	5	4	21	20	
21	27	12	27	11	22	14	12	26	20	
7	16	3	28	8	25	13	19	19	23	
25	21	17	17	7	22	24	19	12	26	
26	2	4	1	26	2	19	16	3	18	
20	22	23	24	8	8	7	11	13	12	
14	5	21	22	19	22	16	3	27	26	
8	1	5	12	14	18	12	14	27	9	
13	23	29	12	3	23	7	18	1	1	
6	25	26	17	28	26	29	14	21	22	
9	15	11	28	27	22	22	15	19	27	
5	23	13	27	21	22	8	21	20	4	
19	3	30	2	14	9	12	26	25	30	
7	17	7	22	25	7	3	6	3	24	
29	23	27	22	14	26	17	30	10	6	
29	14	9	25	5	11	28	27	7	23	
4	11	22	27	2	10	13	8	2	22	
20	15	15	28	29	29	24	21	22	11	
16	2	20	25	14	14	4	20	25	28	
29	13	12	22	17	1	24	20	27	30	
3	22	14	13	12	18	8	11	21	13	
14	21	21	5	18	24	12	5	8	8	
4	11	13	30	27	9	25	20	22	27	
18	12	23	4	9	14	2	18	7	3	
2	30	2	14	4	3	19	8	26	5	
7	14	11	21	21	17	19	30	6	24	
