Factories	6
gJobs	150
gStage	10
Number of Machines at each stage
1	3	2	3	2	2	3	1	2	2	
Processing times of jobs
10	18	14	2	13	5	27	23	15	20	
13	13	10	20	30	23	19	28	29	13	
7	16	23	22	8	18	4	21	1	21	
28	6	15	12	14	26	22	4	9	12	
19	5	10	22	21	14	22	13	20	18	
10	28	5	26	9	24	18	27	4	15	
1	10	17	17	9	30	17	15	25	14	
1	22	30	7	22	1	5	11	1	15	
3	1	11	5	12	6	4	9	19	16	
9	20	27	8	20	5	11	10	3	29	
9	16	18	8	17	4	19	7	22	18	
5	28	30	11	7	3	29	14	16	29	
20	8	12	1	2	18	21	3	29	24	
27	24	28	8	1	11	4	9	20	22	
5	13	28	7	22	5	4	13	13	24	
12	22	17	9	20	19	5	6	11	30	
6	2	24	23	8	17	16	5	4	12	
20	30	7	2	15	23	28	22	12	15	
26	19	18	19	9	14	3	7	19	12	
14	18	24	18	28	16	25	15	2	2	
4	26	29	30	7	22	30	29	15	16	
19	1	17	30	5	30	16	26	10	13	
26	17	10	3	15	18	23	13	24	23	
27	8	3	24	24	16	14	26	30	10	
24	20	17	6	19	23	6	27	1	7	
5	9	1	29	13	14	6	2	12	13	
5	24	19	23	4	24	3	4	21	18	
26	20	17	15	21	18	19	15	9	29	
30	5	28	1	17	2	15	25	28	30	
2	7	16	30	14	24	20	7	22	13	
9	25	14	9	11	9	2	13	20	21	
14	3	20	27	17	22	27	28	26	22	
4	20	11	20	17	10	4	30	18	26	
1	17	24	28	2	17	13	20	20	4	
17	27	13	3	22	20	8	29	30	30	
28	24	25	25	6	12	15	25	13	13	
28	16	8	14	23	21	29	3	12	19	
20	15	29	18	26	19	7	13	27	6	
1	14	27	7	15	20	13	3	24	5	
9	1	7	5	5	25	17	7	22	26	
15	30	12	16	30	29	12	17	4	4	
16	1	15	9	9	29	10	18	20	27	
24	18	13	13	24	17	5	29	15	17	
5	10	11	3	28	18	15	22	1	5	
15	28	6	30	3	18	1	7	22	23	
5	6	27	24	17	5	22	13	2	12	
5	13	21	1	23	24	8	16	11	23	
25	1	23	6	9	8	2	24	29	10	
24	3	28	13	28	11	3	21	10	14	
21	22	15	25	14	23	10	20	18	24	
7	1	20	5	8	2	30	15	20	13	
19	18	28	13	3	4	25	7	5	26	
7	16	3	25	1	24	10	4	19	21	
2	24	30	25	8	14	8	27	14	5	
10	19	17	27	18	26	25	9	7	8	
9	30	22	26	4	19	19	21	9	29	
2	14	1	10	17	10	27	27	24	21	
19	7	11	21	21	27	20	28	4	2	
10	30	15	15	15	15	8	30	30	23	
5	29	12	12	7	4	19	1	27	15	
5	11	25	8	30	6	6	30	25	22	
23	20	15	1	21	22	25	17	1	18	
14	3	16	4	18	24	27	23	9	8	
6	26	12	10	21	18	8	25	25	21	
29	21	7	5	13	5	10	28	4	27	
15	9	6	25	11	28	13	14	8	2	
2	1	8	1	26	4	10	3	12	26	
30	15	3	28	18	11	9	18	27	20	
16	24	11	17	3	17	4	4	4	14	
4	15	18	19	6	30	3	21	4	5	
15	16	10	30	11	23	16	16	10	26	
16	3	20	30	17	4	2	20	28	26	
22	4	3	6	10	23	24	3	27	10	
2	30	17	30	25	16	8	8	15	14	
5	28	26	20	13	9	21	23	16	27	
28	14	30	2	20	12	29	11	18	3	
13	18	18	8	27	20	1	6	29	16	
17	22	9	23	27	28	7	12	3	23	
12	24	24	25	30	26	8	19	14	20	
24	8	29	16	12	11	2	14	10	8	
29	16	25	25	14	30	5	16	28	24	
15	16	27	12	4	20	21	5	25	21	
24	1	16	4	12	19	2	15	3	23	
28	18	7	25	20	8	25	23	16	21	
9	4	11	6	21	12	23	15	14	14	
6	19	28	18	12	9	17	25	12	26	
11	4	3	15	8	9	6	19	13	14	
14	5	20	3	3	20	15	16	10	17	
8	10	19	5	11	8	6	18	3	20	
12	30	5	6	5	15	1	23	20	6	
21	14	8	6	8	1	1	6	7	14	
5	27	30	21	12	11	11	18	13	30	
3	1	30	20	18	13	17	13	18	2	
8	4	20	24	20	18	7	18	21	8	
12	27	9	4	27	11	5	30	11	4	
15	21	23	19	19	15	8	13	15	21	
4	20	12	3	17	16	19	6	19	3	
25	22	22	7	18	28	12	23	24	1	
27	28	1	13	4	9	1	11	22	6	
8	5	30	19	20	1	13	7	20	5	
23	19	20	3	21	30	2	20	6	26	
19	24	1	9	11	30	28	13	1	6	
4	12	23	24	19	28	26	13	24	26	
7	5	8	28	22	24	15	4	21	4	
16	1	28	17	28	28	16	13	9	3	
12	13	3	9	20	26	12	16	23	11	
19	5	16	6	14	11	13	7	29	12	
3	8	12	13	27	16	23	10	7	11	
4	21	6	26	23	3	15	3	30	25	
7	2	22	11	5	22	5	25	21	12	
1	27	14	27	29	12	7	15	14	28	
26	14	4	19	19	7	29	26	25	10	
10	10	13	16	28	19	22	24	2	18	
2	7	29	17	8	19	24	24	14	7	
25	4	8	28	6	17	13	19	12	10	
1	21	3	10	22	23	23	11	30	24	
15	3	5	9	3	22	25	10	24	28	
14	5	29	26	23	29	9	12	28	6	
6	25	27	24	14	24	2	2	8	30	
11	16	25	9	17	28	26	26	24	12	
10	11	27	11	28	15	17	25	11	29	
1	10	30	5	28	18	21	6	7	3	
16	3	9	29	29	8	18	22	27	12	
25	8	17	25	1	3	23	12	21	3	
2	3	26	28	6	6	30	17	27	14	
17	6	19	16	17	30	2	7	15	9	
5	30	7	29	18	27	20	30	9	11	
13	18	14	24	9	2	1	29	23	28	
19	17	22	2	4	3	25	13	7	20	
6	13	1	10	11	23	13	6	14	6	
19	7	21	22	4	13	18	19	27	7	
15	9	8	4	1	4	3	11	30	22	
6	2	25	1	15	9	25	30	3	30	
20	11	18	1	5	13	20	12	15	3	
7	6	16	14	19	24	28	23	13	3	
25	16	24	18	14	4	5	29	21	15	
18	13	30	6	1	15	13	4	22	10	
28	28	30	21	30	10	20	3	18	27	
14	2	10	27	15	12	19	1	18	15	
14	6	18	14	17	23	25	12	24	19	
20	16	15	11	11	9	11	17	18	22	
