Factories	5
gJobs	300
gStage	5
Number of Machines at each stage
2	2	1	3	2	
Processing times of jobs
4	18	26	7	6	
19	28	25	25	13	
20	8	18	9	22	
2	23	18	29	26	
18	16	20	15	6	
23	26	28	30	1	
26	28	24	6	2	
14	6	1	18	17	
21	3	30	28	21	
16	25	10	28	23	
27	7	5	25	12	
4	1	13	2	7	
27	30	9	10	19	
13	1	30	7	1	
16	6	25	20	28	
3	7	25	19	20	
15	2	8	20	20	
11	7	26	7	5	
6	18	30	13	18	
22	14	25	1	25	
27	26	7	18	13	
1	12	27	8	29	
6	20	6	20	11	
23	16	27	20	23	
26	28	28	27	8	
7	10	10	28	13	
29	15	2	6	1	
21	18	21	5	18	
20	29	23	11	11	
23	6	24	27	23	
20	8	18	5	23	
22	7	12	8	24	
5	15	22	20	5	
3	21	21	28	4	
9	22	2	4	1	
25	9	8	2	7	
29	12	27	6	25	
19	24	11	13	28	
13	30	4	21	12	
30	27	21	29	7	
9	1	16	13	13	
29	13	16	29	25	
28	16	14	20	25	
23	17	7	13	16	
14	16	15	14	22	
22	20	9	2	16	
18	25	18	19	30	
11	15	18	4	8	
16	15	22	23	5	
11	3	14	7	16	
16	12	13	29	22	
28	2	1	23	11	
28	9	1	23	10	
27	22	10	16	30	
14	6	6	28	29	
8	11	16	18	23	
6	30	14	8	23	
15	9	4	4	4	
9	13	3	18	28	
23	7	4	18	13	
26	24	3	18	21	
17	22	2	6	8	
13	18	16	10	1	
24	28	24	27	12	
1	11	23	19	4	
2	22	29	11	23	
26	30	16	23	18	
6	13	13	21	25	
2	19	21	3	3	
11	29	5	28	7	
19	19	5	11	13	
2	23	9	2	29	
16	19	11	25	7	
24	24	29	26	29	
22	7	11	5	4	
18	16	16	18	11	
1	16	11	1	14	
8	24	19	12	17	
30	17	4	14	2	
12	27	12	21	21	
29	6	28	10	24	
9	18	26	3	28	
27	22	16	30	13	
4	25	11	9	6	
24	11	21	7	7	
1	21	27	14	8	
12	16	26	17	26	
14	21	25	10	25	
22	16	11	20	2	
4	7	24	18	3	
18	3	28	24	12	
13	5	18	15	28	
14	28	24	28	9	
27	3	9	16	26	
3	20	14	5	12	
19	9	1	5	13	
15	17	12	27	14	
26	5	2	24	8	
19	17	20	9	21	
27	14	28	4	3	
28	1	2	30	27	
18	7	6	5	6	
27	9	11	28	2	
21	28	3	9	4	
16	9	23	19	5	
13	30	10	6	27	
21	12	22	21	21	
25	19	20	21	13	
12	22	11	6	10	
17	6	1	15	12	
22	7	1	9	24	
21	26	10	12	16	
1	19	16	19	20	
7	20	20	23	5	
14	9	7	28	1	
17	24	5	12	20	
11	23	23	23	16	
22	24	17	18	7	
15	11	11	11	26	
28	26	24	27	30	
8	12	19	9	24	
28	11	16	28	4	
15	14	22	17	15	
28	24	23	6	30	
20	5	16	16	9	
6	26	27	11	23	
28	12	4	22	8	
7	3	29	24	13	
16	19	16	11	4	
11	28	3	5	6	
29	10	23	27	30	
29	2	19	20	24	
13	18	29	21	3	
14	14	23	25	30	
7	2	23	3	16	
19	10	16	5	7	
21	3	7	23	12	
22	1	10	4	23	
21	3	20	26	7	
29	15	21	6	25	
12	30	25	27	25	
29	22	24	13	19	
18	6	23	4	21	
9	20	22	19	5	
1	20	8	22	12	
9	19	27	12	16	
8	15	15	6	26	
18	14	28	2	24	
3	17	18	11	11	
24	27	14	5	3	
13	30	24	11	7	
17	8	24	18	27	
27	10	5	17	28	
11	30	9	11	13	
16	3	14	13	14	
12	19	9	2	29	
17	17	26	17	17	
15	13	21	30	11	
6	25	21	15	9	
1	13	22	8	2	
28	7	9	22	8	
5	8	11	18	29	
19	6	16	15	6	
16	20	11	10	10	
16	4	3	23	8	
10	21	26	19	24	
7	5	21	15	8	
23	6	16	9	24	
24	14	9	14	1	
20	4	8	3	18	
9	5	26	1	26	
13	18	16	28	18	
4	18	3	17	9	
22	1	28	3	9	
2	13	25	19	20	
4	25	29	19	23	
7	23	7	4	26	
25	2	1	14	28	
22	19	9	28	21	
26	27	6	23	27	
24	23	23	12	16	
18	20	10	30	27	
18	3	5	1	20	
18	11	22	22	29	
14	7	12	13	20	
15	12	22	15	10	
15	10	10	13	4	
11	3	10	5	18	
4	6	5	4	3	
29	23	1	14	5	
19	17	28	16	25	
8	19	28	14	19	
9	5	1	23	28	
4	5	19	27	29	
13	28	3	16	6	
10	29	22	29	8	
18	13	29	12	9	
24	1	22	1	28	
24	11	5	6	14	
30	9	3	13	12	
2	4	18	16	24	
14	11	7	17	22	
4	11	7	20	22	
26	15	12	27	7	
20	12	17	24	3	
14	15	8	10	22	
4	27	6	24	6	
17	23	14	18	27	
2	2	20	23	19	
16	19	29	8	25	
26	24	12	17	17	
12	22	14	26	26	
26	30	18	17	30	
4	5	17	12	1	
25	1	5	13	29	
8	1	18	25	7	
25	15	22	5	10	
10	23	20	29	15	
18	2	13	1	22	
28	30	25	17	18	
24	20	23	16	12	
6	16	21	11	9	
28	10	9	17	14	
7	5	29	12	12	
24	19	10	9	5	
4	1	10	4	2	
3	17	30	12	29	
2	29	10	21	20	
19	1	19	28	16	
16	30	23	28	25	
24	2	19	3	22	
11	20	21	3	22	
15	10	14	8	28	
8	18	28	16	14	
22	13	2	4	21	
9	4	17	17	13	
16	7	7	24	10	
8	6	20	11	7	
20	15	29	25	16	
6	6	2	20	26	
3	17	20	22	10	
