Factories	6
gJobs	200
gStage	8
Number of Machines at each stage
3	1	1	3	1	3	2	2	
Processing times of jobs
17	5	5	1	24	20	12	18	
30	24	18	11	22	15	6	11	
29	30	30	7	30	10	15	11	
16	17	13	24	7	13	30	2	
29	14	7	17	23	7	9	6	
10	22	30	8	22	12	23	21	
21	30	19	18	23	1	7	14	
8	29	14	11	23	16	21	27	
9	16	1	26	20	26	21	25	
26	16	26	17	6	22	15	1	
5	5	1	14	16	14	9	15	
17	3	30	24	12	15	27	9	
2	5	22	11	19	26	25	23	
18	8	23	22	6	21	25	25	
22	12	1	4	13	21	13	18	
6	14	30	17	16	15	3	12	
4	30	6	30	22	14	24	4	
23	22	29	8	30	25	9	19	
18	7	11	27	24	22	2	27	
25	5	17	11	11	12	4	21	
5	6	24	27	7	24	26	21	
27	1	15	9	30	11	24	29	
1	9	15	15	20	20	14	16	
17	19	29	19	29	20	1	1	
6	7	13	23	26	20	9	15	
11	2	28	2	4	21	12	19	
12	30	9	30	11	18	5	29	
20	25	15	16	20	23	19	24	
6	17	1	14	16	7	8	14	
14	25	9	26	7	5	24	21	
8	2	20	18	15	8	27	18	
20	11	21	18	21	28	7	2	
5	7	21	30	17	13	15	13	
26	22	21	27	23	6	18	14	
23	20	23	30	17	24	4	27	
21	29	28	9	30	9	21	30	
22	3	3	15	17	30	19	29	
1	3	27	6	24	29	22	27	
18	20	1	4	23	8	29	26	
29	1	16	13	29	4	24	9	
7	29	28	30	14	6	21	10	
16	5	24	4	20	8	30	1	
13	2	11	26	1	25	25	21	
23	4	24	30	12	26	28	10	
28	9	12	24	8	16	18	27	
12	26	14	6	9	25	29	30	
20	7	15	27	21	28	19	6	
10	23	3	18	25	5	21	24	
25	20	12	9	9	19	27	9	
13	30	22	28	21	15	27	16	
11	25	23	24	9	12	3	19	
14	18	9	7	30	6	20	21	
10	6	5	18	21	11	15	18	
24	24	29	10	28	4	2	8	
10	24	8	27	26	10	24	24	
16	21	21	25	17	17	8	21	
25	23	18	16	28	28	29	20	
19	27	30	19	4	26	12	19	
15	9	18	8	23	22	23	22	
4	2	21	28	27	14	25	3	
4	15	22	11	16	30	23	24	
8	13	22	16	16	5	16	28	
17	28	24	22	14	16	3	26	
18	8	20	5	16	16	29	28	
8	22	15	6	12	2	20	1	
7	24	16	21	4	6	28	1	
18	4	23	30	22	23	3	29	
20	29	16	15	30	11	19	29	
27	19	18	27	4	14	5	4	
30	14	9	17	23	8	4	23	
27	27	24	19	19	6	5	27	
16	17	18	1	21	18	13	20	
6	23	1	19	24	6	17	10	
7	5	12	7	28	5	8	27	
1	21	10	16	3	23	24	26	
10	7	3	27	25	15	24	23	
16	29	18	13	12	12	19	9	
24	11	9	9	23	23	25	21	
26	17	29	5	2	30	4	7	
29	22	26	13	20	30	11	8	
27	19	14	11	4	16	20	23	
24	24	17	12	28	20	23	6	
18	19	24	6	26	12	17	5	
3	18	26	22	24	26	17	29	
3	27	14	22	4	15	21	19	
5	12	20	1	22	1	27	16	
15	20	29	24	3	19	20	20	
1	27	23	25	5	29	25	4	
23	22	9	1	30	30	25	10	
5	7	24	8	5	26	5	15	
5	22	27	10	22	7	10	5	
14	6	14	1	7	11	26	24	
8	4	24	30	9	18	18	12	
4	25	18	12	28	3	10	6	
9	19	30	13	7	13	20	11	
28	7	19	9	3	21	25	12	
14	11	29	25	21	25	17	8	
14	9	1	18	29	25	27	19	
17	6	5	25	13	27	25	2	
25	18	23	19	17	20	8	21	
26	30	10	1	28	17	24	21	
19	24	17	4	11	25	5	24	
25	27	25	28	23	5	15	23	
4	3	2	21	26	23	30	1	
20	5	22	30	2	28	21	23	
13	22	3	12	12	1	11	27	
26	26	20	30	27	28	22	29	
30	27	29	22	9	14	26	27	
24	21	21	2	7	17	1	7	
23	11	19	19	18	1	10	21	
30	18	24	7	13	12	17	24	
5	19	21	11	13	9	15	17	
18	12	16	5	11	7	7	4	
14	12	4	28	25	24	17	3	
13	18	16	13	27	30	10	1	
20	3	30	14	11	28	14	2	
26	4	10	26	30	28	11	26	
20	21	26	6	17	2	28	7	
7	23	14	24	17	10	30	6	
9	29	17	5	13	27	28	9	
18	22	13	15	6	6	2	21	
18	16	30	8	17	19	12	24	
17	25	19	14	4	20	22	10	
2	11	4	25	26	13	22	14	
30	6	11	19	27	11	12	24	
22	3	25	14	19	23	26	3	
5	14	6	5	20	3	7	4	
19	16	30	8	15	14	23	30	
28	13	9	1	26	16	18	18	
6	7	19	2	20	17	25	30	
17	26	20	30	25	9	6	24	
4	6	5	6	26	8	28	7	
1	1	1	14	17	4	22	6	
18	21	2	27	29	28	14	10	
6	7	30	18	9	28	19	17	
11	5	18	21	20	25	27	4	
15	20	6	18	28	11	23	15	
22	29	15	6	14	2	8	17	
4	24	21	2	12	13	27	2	
4	14	4	8	15	30	23	6	
26	9	5	29	11	7	24	15	
19	3	28	13	19	5	20	18	
7	14	22	28	28	11	2	27	
19	8	30	26	15	27	23	9	
22	14	9	14	28	30	8	18	
27	11	4	3	10	7	6	16	
7	26	12	8	11	30	17	22	
1	21	23	5	13	12	22	14	
9	27	7	16	19	22	18	1	
21	20	12	3	11	17	9	21	
4	17	29	11	27	6	6	13	
12	29	7	11	23	6	13	22	
23	29	4	16	6	8	8	19	
12	11	9	3	1	23	7	30	
9	25	12	6	4	9	4	6	
9	23	13	12	4	8	7	9	
30	16	11	2	10	23	11	24	
6	14	18	7	30	13	16	26	
25	30	16	15	29	23	6	21	
23	13	5	25	30	28	5	30	
19	22	11	23	9	5	5	11	
19	19	12	12	5	30	5	5	
2	20	26	15	16	7	4	20	
13	7	16	16	26	20	3	20	
2	30	24	12	7	14	26	13	
9	28	8	27	20	12	21	25	
21	14	29	3	4	22	21	17	
28	9	18	3	30	19	24	1	
27	26	17	1	24	3	27	22	
18	18	1	3	2	26	4	13	
6	11	26	22	20	24	11	4	
4	28	6	25	26	13	21	7	
12	1	10	28	16	22	23	11	
25	3	17	15	1	13	6	10	
13	3	4	14	6	15	9	10	
24	27	13	23	18	8	17	21	
9	13	11	18	29	3	14	23	
14	13	27	19	18	22	24	17	
22	20	11	29	2	29	29	18	
3	4	5	27	2	1	25	22	
16	8	15	8	1	19	4	6	
28	11	28	15	23	9	20	21	
3	19	10	24	23	1	28	25	
23	5	29	21	17	10	16	7	
29	9	17	19	20	30	4	10	
5	8	23	10	29	8	19	12	
16	26	19	2	12	6	7	19	
27	30	21	6	30	19	19	13	
20	4	13	17	21	12	12	28	
22	16	23	17	20	27	29	30	
13	29	28	8	29	20	15	5	
23	30	16	2	13	1	5	28	
19	1	25	16	20	24	29	9	
27	9	17	5	27	18	18	28	
5	20	6	20	29	29	7	27	
27	1	10	19	27	28	19	28	
11	21	8	28	16	1	9	20	
4	1	24	14	14	21	30	27	
8	2	12	23	14	5	11	2	
29	23	22	27	8	6	11	8	
Energy consumption per unit  time for processing
6	6	6	
6	
5	
6	6	6	
5	
6	6	6	
5	5	
5	5	
Energy consumption per unit  time for idle
4	4	4	
4	
4	
3	3	3	
4	
3	3	3	
4	4	
3	3	
Energy consumption per unit  time for blocking
2	2	2	
1	
1	
1	1	1	
2	
2	2	2	
2	2	
1	1	
