Factories	4
gJobs	300
gStage	5
Number of Machines at each stage
2	1	1	3	2	
Processing times of jobs
5	4	1	22	2	
4	30	20	9	14	
13	25	15	27	27	
18	29	4	24	16	
27	3	27	25	16	
3	28	28	17	28	
25	3	1	14	20	
26	1	13	30	12	
1	27	19	20	1	
6	11	27	15	6	
19	28	3	17	5	
11	28	17	1	12	
27	27	10	15	2	
12	29	12	12	6	
11	25	7	19	24	
1	20	29	16	2	
12	22	3	9	16	
24	9	26	8	27	
11	20	14	7	27	
18	8	28	21	25	
14	13	9	7	22	
26	14	21	1	28	
28	17	1	18	16	
28	16	8	5	5	
25	6	16	7	3	
16	12	19	23	30	
4	16	20	16	23	
11	17	5	14	4	
16	3	4	6	9	
10	16	12	15	21	
2	27	1	10	21	
3	15	8	18	14	
10	8	10	9	14	
28	3	1	9	2	
14	1	23	27	2	
5	29	7	28	24	
23	8	24	28	13	
24	26	29	29	6	
23	2	22	2	26	
29	25	2	9	11	
26	17	17	12	11	
12	18	29	20	27	
30	21	25	1	13	
10	26	16	14	10	
9	4	28	26	28	
29	27	10	12	2	
22	19	24	10	3	
30	26	5	21	2	
18	23	4	6	7	
1	2	19	24	14	
5	30	3	7	23	
9	12	27	3	4	
17	17	2	19	16	
7	20	3	16	6	
11	17	25	5	11	
20	7	17	12	16	
9	20	27	19	12	
8	10	10	11	17	
6	16	6	23	29	
30	9	26	27	6	
5	30	11	28	26	
12	14	29	18	7	
19	17	10	7	27	
18	5	29	18	6	
6	4	28	25	12	
6	4	2	14	29	
18	2	30	19	17	
14	20	4	3	28	
7	15	7	18	4	
25	15	11	12	22	
1	10	9	10	3	
23	30	6	10	20	
28	16	27	14	8	
15	23	6	11	25	
16	14	2	25	30	
3	17	13	20	15	
18	7	18	23	17	
23	22	9	1	29	
19	5	1	14	19	
7	11	2	20	21	
30	9	9	28	10	
19	30	19	20	27	
20	23	4	30	5	
29	16	17	8	29	
8	29	11	19	27	
25	26	27	1	5	
6	22	26	28	30	
23	10	30	24	22	
6	26	15	22	6	
10	8	5	10	6	
3	3	21	17	12	
10	25	7	6	15	
20	10	25	12	19	
5	12	25	22	27	
17	23	20	8	14	
21	20	26	16	3	
30	15	5	26	24	
17	12	21	20	10	
30	17	3	24	2	
22	4	14	16	1	
10	20	15	30	30	
27	29	7	13	26	
19	3	26	8	21	
27	2	14	24	9	
2	20	8	22	14	
10	22	4	21	28	
8	1	15	12	2	
2	20	3	10	27	
3	3	1	18	24	
29	15	5	4	9	
11	20	20	23	11	
2	17	28	14	25	
27	7	12	16	22	
23	7	8	11	16	
16	2	20	27	13	
29	20	23	11	9	
12	26	19	30	17	
17	29	26	15	18	
10	15	15	26	4	
6	18	1	12	29	
14	7	30	16	22	
14	5	20	17	18	
12	9	9	27	20	
28	17	23	14	15	
23	28	8	14	15	
9	17	14	24	8	
17	30	4	28	2	
20	24	16	15	24	
16	2	29	29	12	
24	10	6	22	11	
17	25	11	24	16	
25	20	14	8	1	
24	26	5	22	27	
24	6	17	4	14	
10	17	3	11	11	
6	9	21	22	27	
3	22	10	21	18	
23	2	15	13	15	
21	18	10	2	10	
24	28	1	2	10	
21	2	16	12	17	
30	27	16	25	13	
11	24	13	24	14	
13	10	22	21	10	
14	29	14	4	17	
26	23	18	5	28	
22	18	6	3	16	
1	19	11	22	2	
14	28	13	22	21	
18	5	22	26	15	
15	4	21	10	3	
19	12	11	16	21	
9	1	19	22	2	
17	26	25	23	10	
25	27	17	30	14	
8	4	18	21	28	
23	11	26	20	10	
3	23	8	21	24	
25	10	5	25	6	
19	5	19	14	3	
20	22	9	4	1	
20	8	24	18	17	
9	28	7	28	28	
8	3	5	4	1	
11	25	1	16	19	
28	7	28	13	19	
13	7	14	23	15	
12	20	12	4	17	
17	9	11	27	11	
28	26	3	15	10	
28	29	5	26	30	
10	10	15	14	24	
22	19	11	30	12	
13	5	25	3	20	
16	15	20	13	21	
6	24	19	22	24	
29	14	18	2	21	
21	4	1	30	2	
15	27	2	12	4	
24	7	16	13	30	
9	22	2	28	8	
7	22	16	8	19	
22	18	18	7	7	
2	30	4	18	20	
16	28	27	26	17	
1	11	22	19	30	
3	25	26	29	7	
29	27	22	20	17	
28	18	29	4	13	
11	19	21	25	26	
6	2	25	7	11	
