Factories	2
gJobs	300
gStage	8
Number of Machines at each stage
3	1	2	2	1	1	2	2	
Processing times of jobs
11	8	17	16	10	30	26	1	
9	10	29	14	6	11	5	27	
23	12	15	22	30	16	26	30	
30	12	3	3	1	7	16	13	
5	10	19	14	6	23	26	16	
10	26	30	23	8	5	11	8	
7	27	2	20	13	1	8	28	
3	25	21	14	10	13	22	22	
16	14	19	8	16	22	14	28	
18	12	28	22	25	13	10	1	
15	23	11	6	13	24	29	12	
19	15	2	23	1	14	22	28	
25	16	4	16	11	11	28	21	
16	6	27	21	27	29	28	16	
19	7	4	19	2	26	19	6	
19	30	16	10	9	8	28	8	
9	12	14	29	15	5	8	24	
28	8	3	28	21	17	9	29	
8	2	16	30	16	4	14	23	
28	11	23	11	7	21	8	4	
1	22	2	25	21	9	21	11	
13	26	24	27	7	2	29	7	
7	28	11	16	30	16	16	9	
1	19	1	29	8	29	3	24	
9	21	1	12	8	5	16	12	
3	10	11	19	24	27	15	28	
5	18	6	20	28	28	6	30	
1	30	12	16	15	11	19	29	
6	4	17	21	15	28	21	24	
5	22	19	14	6	3	29	29	
21	27	2	8	21	9	26	19	
29	30	23	6	27	24	27	9	
30	27	6	12	15	12	5	15	
21	25	14	8	20	24	4	9	
22	1	4	2	2	12	1	23	
15	2	8	4	18	9	17	24	
18	16	24	17	9	8	14	13	
26	12	9	12	9	22	23	7	
19	3	7	22	11	25	10	9	
18	28	1	12	15	4	16	6	
16	20	15	13	8	15	28	25	
9	20	10	3	11	17	28	29	
4	22	23	1	30	21	17	9	
28	26	24	27	25	3	2	8	
13	22	18	6	30	29	15	23	
22	1	21	17	12	11	25	25	
16	6	29	8	23	15	16	5	
11	12	25	25	15	29	29	27	
26	16	25	4	16	19	13	15	
6	15	22	18	1	2	5	15	
18	4	24	25	14	7	14	29	
6	1	16	20	6	13	28	29	
23	1	11	8	1	2	24	20	
7	13	13	29	16	22	7	10	
5	29	14	16	24	20	6	3	
10	27	1	27	27	6	11	4	
27	6	12	21	2	4	14	20	
15	8	24	10	16	11	21	7	
16	23	24	19	2	7	14	20	
5	17	12	4	9	21	17	18	
14	14	7	9	24	19	28	20	
27	17	30	23	10	25	22	7	
8	14	26	29	6	4	7	22	
23	2	19	5	11	2	4	10	
17	13	4	8	24	7	28	6	
27	29	25	30	17	11	18	2	
6	11	12	11	15	23	9	5	
3	27	29	27	27	13	9	6	
12	1	3	7	23	8	18	6	
23	14	4	12	24	22	27	23	
27	1	27	4	13	17	2	27	
23	2	8	7	30	13	30	6	
8	19	9	24	25	28	2	1	
27	12	6	10	28	11	23	8	
22	15	13	23	26	11	22	17	
28	23	20	13	8	11	25	7	
28	2	2	27	11	3	26	15	
16	16	27	8	24	14	28	3	
17	23	11	21	22	24	25	15	
23	8	27	13	5	1	4	20	
30	19	29	28	23	1	30	8	
4	19	13	10	17	29	6	7	
13	25	7	25	11	27	21	19	
21	3	23	25	14	16	21	15	
4	26	8	12	1	10	28	29	
22	3	2	26	19	1	13	12	
9	21	16	16	24	22	22	10	
19	24	4	5	20	8	7	12	
17	1	6	11	30	10	9	25	
16	6	20	9	11	15	17	2	
28	29	4	19	11	9	14	27	
16	21	14	24	25	26	26	28	
29	28	3	3	5	13	26	18	
25	25	20	16	28	7	27	9	
17	5	7	10	17	27	6	2	
25	18	8	19	6	5	29	19	
23	13	3	21	20	29	1	10	
26	6	14	27	21	18	21	4	
7	19	9	7	9	29	30	13	
8	11	10	28	9	13	10	19	
6	10	7	10	7	11	5	3	
12	17	5	10	5	11	26	14	
13	29	28	20	1	29	12	23	
22	25	4	25	7	9	8	24	
13	15	28	28	17	18	8	23	
14	12	5	29	13	25	13	29	
15	9	1	8	23	26	2	2	
7	7	24	6	16	6	11	1	
7	2	28	21	4	17	4	21	
3	6	27	18	22	14	26	17	
12	23	7	6	5	9	28	4	
1	18	6	22	7	7	3	17	
1	21	10	12	27	12	19	4	
10	26	25	20	8	24	25	29	
14	23	6	14	21	26	18	17	
10	4	4	12	29	14	23	28	
26	15	14	11	10	7	22	24	
9	24	11	24	28	8	29	23	
23	29	27	24	12	30	2	6	
2	17	10	8	15	15	19	12	
21	23	1	26	29	13	27	21	
5	13	4	24	14	25	24	29	
2	24	26	16	29	22	27	22	
18	18	8	2	14	27	4	9	
10	18	17	10	7	17	7	12	
19	10	10	26	26	26	3	28	
22	9	15	27	14	4	13	11	
17	4	24	6	6	5	16	30	
6	14	22	13	21	5	12	1	
12	25	30	17	9	9	10	10	
17	10	6	4	24	22	26	3	
18	1	9	7	16	17	4	13	
11	13	16	3	25	2	27	28	
13	9	3	15	24	15	20	25	
11	22	15	18	17	3	5	22	
5	22	29	21	2	18	30	8	
3	6	10	9	19	29	14	2	
13	28	13	16	25	22	19	26	
17	30	6	22	23	6	8	1	
17	22	26	20	30	21	12	8	
14	8	18	19	28	18	1	27	
19	19	4	25	26	29	25	23	
13	12	24	9	28	8	23	5	
9	13	2	15	3	16	30	28	
12	24	16	10	8	14	6	13	
9	1	12	4	6	3	6	30	
26	13	3	18	2	22	18	8	
6	10	23	27	18	2	22	4	
10	6	23	4	26	22	17	13	
10	20	15	18	25	30	15	6	
29	1	16	26	8	30	18	8	
9	22	29	24	16	4	21	12	
29	26	3	9	3	24	5	8	
16	13	1	19	16	11	22	6	
11	7	4	24	2	30	3	5	
13	25	6	28	20	18	11	21	
6	22	2	26	14	17	12	3	
13	25	20	21	9	6	24	22	
5	18	11	14	1	3	10	28	
27	6	5	10	10	3	15	5	
9	30	26	23	2	12	6	29	
22	12	5	15	8	14	14	6	
24	10	7	12	14	20	29	29	
25	28	22	18	28	19	1	2	
19	4	21	2	6	19	26	21	
30	26	8	19	19	2	12	11	
19	16	9	22	13	15	19	8	
22	1	23	2	21	25	26	12	
7	26	11	14	7	2	24	30	
23	24	27	17	6	20	23	15	
26	17	12	23	18	21	7	8	
23	3	7	12	17	26	30	20	
8	14	22	29	7	24	28	11	
15	9	6	22	10	5	22	28	
10	7	26	16	28	23	13	19	
