Factories	3
gJobs	250
gStage	10
Number of Machines at each stage
2	3	3	1	3	2	1	2	2	3	
Processing times of jobs
3	13	30	11	3	22	9	10	10	5	
3	29	20	29	2	15	7	23	18	1	
28	27	27	9	12	24	22	30	9	18	
15	21	5	21	9	11	10	24	15	26	
8	15	29	15	28	17	16	13	28	9	
2	9	26	26	8	1	16	27	12	14	
9	3	17	8	3	7	15	8	9	5	
29	13	2	3	29	30	13	27	29	3	
24	21	4	8	13	11	30	15	21	5	
6	17	24	13	29	27	18	26	24	4	
15	22	11	25	27	8	29	4	20	26	
9	21	24	8	27	13	18	8	29	4	
4	15	2	13	30	9	16	20	9	19	
23	30	3	11	23	20	10	12	15	27	
30	1	18	14	21	12	7	20	18	29	
11	28	29	18	28	7	24	27	5	24	
27	25	6	2	12	15	29	15	8	9	
25	9	22	23	12	22	6	12	11	29	
12	3	15	13	27	8	4	29	20	13	
28	10	17	20	17	6	18	19	22	17	
24	18	19	11	7	24	6	16	27	3	
15	15	9	21	19	13	10	21	28	11	
25	18	26	19	8	20	2	19	14	19	
6	24	18	30	10	14	3	6	26	2	
5	29	9	6	22	25	28	23	2	6	
18	9	9	16	11	11	13	16	17	10	
14	15	8	28	15	18	28	22	27	23	
15	12	27	10	11	8	8	16	13	2	
20	18	17	22	16	1	19	5	9	29	
4	27	6	2	30	1	21	16	8	25	
7	19	8	9	16	27	7	12	27	9	
18	24	7	27	27	27	14	23	6	25	
9	18	1	18	25	23	29	4	10	4	
25	14	8	2	23	7	27	5	28	28	
12	26	11	5	27	6	22	20	28	23	
20	1	7	18	22	11	30	11	2	18	
17	24	29	5	26	16	26	22	15	22	
2	19	9	6	18	13	28	12	8	1	
4	26	29	26	14	23	20	8	13	1	
7	11	3	20	18	20	12	3	2	25	
21	19	2	21	27	22	11	3	9	9	
1	6	2	8	25	12	3	15	19	16	
12	21	23	3	9	20	22	18	23	7	
16	14	6	5	1	28	16	18	7	17	
2	24	12	22	10	1	10	1	9	3	
15	4	8	7	24	16	20	13	5	9	
27	16	8	13	13	1	5	3	13	15	
2	27	26	26	20	13	11	27	11	5	
19	4	20	12	25	10	8	6	12	16	
18	21	19	16	9	7	20	21	30	26	
15	22	18	24	10	17	7	13	16	9	
