Factories	2
gJobs	200
gStage	8
Number of Machines at each stage
2	3	2	1	1	3	1	1	
Processing times of jobs
22	4	24	6	28	28	11	14	
23	21	17	20	15	27	24	3	
15	4	10	26	13	5	21	10	
6	5	14	23	30	8	10	4	
23	25	13	10	9	10	10	20	
6	4	9	28	6	12	22	6	
5	28	6	11	18	16	6	28	
27	29	14	28	17	5	11	23	
8	4	6	7	3	8	7	4	
22	30	9	27	17	9	27	21	
17	2	5	8	7	14	14	11	
19	22	21	12	30	22	25	24	
23	25	28	10	12	12	19	14	
27	25	23	30	14	19	20	25	
6	26	6	15	22	5	14	30	
24	3	4	6	5	9	24	12	
22	18	18	20	26	16	23	24	
17	16	6	19	7	11	8	22	
28	18	4	3	15	18	6	22	
2	10	2	5	20	10	21	11	
25	30	1	4	21	17	30	24	
4	22	3	22	4	27	24	27	
6	5	30	29	18	19	3	3	
7	10	15	15	8	22	26	25	
5	24	23	12	30	29	17	26	
26	21	24	6	19	1	24	19	
25	29	24	7	2	24	29	8	
11	23	20	16	1	25	28	11	
30	29	25	4	1	6	25	28	
25	19	13	13	5	28	25	5	
9	20	6	18	8	30	16	28	
12	17	4	22	11	24	30	16	
4	23	9	7	1	15	25	14	
6	1	21	5	16	16	13	13	
12	7	28	19	30	19	9	21	
3	29	20	8	29	26	8	16	
5	6	8	8	1	29	29	28	
25	9	7	2	10	17	16	27	
6	21	2	28	15	5	17	24	
6	9	17	10	17	16	30	14	
25	22	24	25	9	7	14	1	
26	29	15	11	23	1	25	16	
19	12	29	9	11	9	25	14	
19	9	26	24	25	16	1	21	
5	19	14	15	23	11	30	20	
30	23	26	19	3	21	25	13	
14	12	15	3	24	19	12	3	
16	18	20	11	25	6	27	15	
12	29	19	23	25	23	27	14	
18	8	11	17	26	6	29	15	
20	2	13	1	24	5	2	21	
7	4	1	18	27	28	25	22	
2	24	27	5	11	15	9	7	
7	1	17	5	22	20	8	16	
7	12	5	12	28	24	25	27	
30	1	30	25	16	10	6	5	
24	14	3	6	20	7	22	11	
24	24	9	3	13	15	14	29	
16	8	25	19	2	20	19	26	
9	16	27	4	25	12	23	9	
22	23	25	9	27	16	13	27	
3	5	21	18	29	13	15	23	
27	29	1	6	27	20	3	13	
24	12	11	10	24	24	27	11	
12	24	16	20	18	30	5	12	
28	12	7	1	7	27	1	30	
18	9	11	23	15	18	30	20	
4	21	30	4	28	17	11	10	
24	18	24	22	2	7	21	10	
30	28	20	8	11	1	27	26	
11	10	8	23	7	20	7	27	
9	23	4	25	17	22	16	10	
4	20	8	25	5	5	11	8	
27	13	30	28	19	17	15	14	
18	27	25	9	13	21	17	30	
2	14	25	26	25	21	15	25	
25	20	11	28	19	21	2	25	
8	3	20	18	25	12	25	5	
22	22	15	7	21	9	14	25	
20	22	10	5	30	2	4	6	
5	26	6	24	6	11	7	1	
20	5	29	10	19	5	29	21	
29	28	28	20	8	10	10	16	
