Factories	2
gJobs	200
gStage	5
Number of Machines at each stage
2	1	2	2	3	
Processing times of jobs
18	3	10	11	4	
1	19	2	20	19	
15	5	24	19	10	
5	25	7	10	30	
6	4	6	23	13	
16	5	17	27	23	
17	26	12	16	13	
15	24	8	21	23	
25	30	29	9	10	
2	2	28	9	26	
6	1	12	2	7	
18	2	13	24	27	
6	28	1	4	4	
30	3	13	17	2	
16	3	5	6	19	
19	27	3	27	9	
1	11	10	10	1	
9	12	24	9	9	
10	6	12	4	2	
15	17	28	18	20	
18	11	11	22	22	
12	6	18	11	17	
10	23	17	26	5	
4	15	23	23	16	
12	11	10	24	27	
14	18	11	12	19	
25	2	22	24	30	
12	4	9	28	26	
24	5	25	27	19	
2	23	15	29	20	
11	4	9	12	19	
20	21	11	29	30	
7	24	1	17	11	
9	6	28	22	2	
9	22	12	22	5	
13	16	11	9	25	
21	18	4	27	3	
19	13	5	22	14	
14	23	18	30	30	
19	3	12	28	20	
15	29	24	6	17	
2	7	24	11	3	
8	26	5	4	11	
23	9	19	3	15	
23	22	5	30	4	
14	21	4	16	20	
5	1	20	19	25	
7	23	20	13	10	
2	9	30	4	14	
4	5	28	11	19	
29	13	27	24	18	
7	15	16	5	28	
10	6	1	4	21	
2	8	23	26	19	
21	5	23	4	8	
24	27	18	8	22	
11	6	12	7	22	
19	24	28	27	5	
8	15	5	3	30	
30	4	8	1	5	
2	30	12	7	14	
20	3	14	21	16	
9	1	16	3	13	
25	20	13	6	1	
2	21	1	12	7	
28	5	30	27	28	
7	14	25	18	11	
24	19	21	27	13	
19	25	26	15	18	
28	18	27	18	3	
16	13	29	6	22	
5	22	11	13	28	
8	3	12	12	21	
30	21	15	25	22	
28	23	2	9	26	
29	25	28	6	24	
2	11	30	25	8	
13	20	24	18	20	
3	17	14	7	13	
4	13	17	12	20	
3	9	11	27	5	
6	10	5	17	8	
19	30	8	15	23	
19	29	23	30	29	
24	18	7	30	21	
2	9	18	4	27	
16	10	27	17	11	
7	7	30	3	2	
3	19	22	16	24	
26	6	28	30	30	
22	16	23	5	12	
29	21	21	25	19	
14	9	19	24	9	
26	9	11	25	6	
19	5	19	22	10	
24	13	17	14	28	
17	6	9	25	18	
18	3	29	8	2	
27	21	25	19	3	
20	24	30	2	26	
27	24	30	28	1	
2	28	15	26	7	
26	21	19	8	25	
4	25	22	2	24	
13	8	11	17	20	
10	6	12	4	28	
20	20	23	19	6	
17	1	24	10	3	
7	21	6	9	5	
22	1	28	4	8	
23	12	26	24	3	
20	1	22	4	14	
25	23	7	22	21	
7	3	12	13	30	
30	28	8	5	24	
28	30	23	28	17	
2	17	21	30	5	
29	23	3	20	6	
7	30	28	23	24	
29	10	3	7	9	
30	9	29	13	13	
28	21	2	14	27	
29	20	20	27	7	
2	1	10	1	11	
20	5	21	27	2	
14	4	27	10	24	
22	1	1	15	26	
7	1	15	26	24	
13	12	2	2	19	
9	2	23	21	14	
9	24	19	23	11	
2	12	15	5	17	
11	19	6	30	29	
3	20	30	11	26	
10	14	24	30	5	
21	7	17	30	23	
29	12	25	9	15	
19	26	19	10	12	
30	22	11	21	1	
27	28	5	29	29	
4	27	21	1	25	
27	14	17	22	3	
29	3	3	24	9	
15	13	21	29	5	
2	22	28	15	22	
1	2	2	4	19	
14	12	25	1	15	
10	6	30	7	22	
10	4	1	1	14	
19	28	24	21	12	
14	26	28	18	15	
29	27	22	4	2	
24	9	6	7	9	
21	26	3	14	6	
12	10	17	25	6	
23	28	25	11	21	
22	20	20	14	20	
11	16	22	23	12	
29	3	29	22	17	
18	13	3	26	18	
21	13	22	4	7	
21	24	29	29	22	
7	12	30	12	23	
9	20	18	6	1	
5	18	14	28	30	
14	1	17	16	25	
13	8	30	2	26	
10	12	13	11	21	
15	5	10	11	21	
3	1	23	8	6	
9	16	11	7	22	
25	21	15	7	20	
19	30	27	4	9	
9	7	18	20	25	
9	24	23	23	10	
7	10	28	20	11	
26	30	29	27	15	
18	3	21	6	15	
26	11	26	28	30	
12	22	26	5	24	
17	23	12	5	2	
28	8	30	15	26	
17	17	30	28	7	
28	10	4	6	8	
23	27	29	2	3	
28	26	13	10	5	
25	22	6	4	9	
18	8	22	5	21	
29	5	4	22	19	
9	12	13	20	12	
7	25	24	12	20	
12	7	27	14	9	
25	4	29	20	26	
24	29	4	21	4	
1	2	22	22	15	
3	30	10	21	26	
3	3	27	20	11	
29	15	27	16	4	
25	2	9	8	15	
8	24	12	15	5	
Energy consumption per unit  time for processing
5	5	
5	
6	6	
6	6	
6	6	6	
Energy consumption per unit  time for idle
4	4	
3	
4	4	
3	3	
3	3	3	
Energy consumption per unit  time for blocking
2	2	
2	
1	1	
2	2	
2	2	2	
