Factories	3
gJobs	150
gStage	10
Number of Machines at each stage
3	3	1	1	3	3	2	3	1	1	
Processing times of jobs
14	8	29	23	22	19	2	16	25	16	
20	4	29	15	29	20	29	16	14	5	
11	16	14	20	10	18	2	20	7	19	
17	12	23	7	2	8	13	3	28	22	
26	23	30	20	4	24	18	4	25	11	
6	30	30	18	6	9	17	1	4	29	
25	25	28	9	25	27	2	7	26	21	
30	20	6	21	10	12	4	23	8	22	
18	30	27	2	29	22	15	15	21	13	
25	28	1	21	2	2	16	5	18	29	
8	22	1	19	16	26	17	13	7	16	
9	30	2	27	29	17	8	9	24	28	
1	18	28	9	25	2	3	23	22	25	
27	21	7	22	8	11	30	19	18	17	
16	25	9	8	11	28	25	23	16	14	
3	27	3	17	7	1	6	16	19	30	
13	2	4	11	13	15	30	28	29	6	
4	4	19	25	15	12	5	19	30	12	
30	14	1	15	3	30	17	15	20	6	
21	10	13	24	16	5	10	13	30	1	
17	21	24	6	24	20	14	16	8	13	
11	2	4	17	5	21	21	14	14	12	
19	2	6	8	3	15	17	2	30	27	
10	20	7	27	25	13	23	2	22	7	
1	21	13	15	10	17	18	2	15	23	
29	25	23	16	5	17	16	20	20	5	
1	18	29	27	29	24	13	19	14	15	
24	16	16	15	5	17	7	1	21	30	
9	15	21	26	4	27	9	5	4	19	
18	19	27	24	23	16	20	14	7	15	
8	6	30	30	25	15	10	18	30	19	
25	1	25	1	13	25	17	5	20	3	
26	28	10	30	18	15	15	10	26	22	
29	22	20	17	28	17	12	17	12	14	
23	15	11	10	17	11	24	17	20	13	
26	6	28	15	19	12	22	22	17	15	
4	7	5	29	16	26	26	1	13	28	
18	14	11	18	14	2	11	18	12	25	
14	3	27	6	30	5	14	27	14	5	
20	10	14	13	6	26	7	7	26	25	
16	26	29	27	30	20	8	26	18	12	
16	11	24	1	22	13	12	7	4	22	
22	4	15	20	9	8	19	16	29	6	
9	20	9	19	22	16	20	22	26	18	
14	27	10	20	28	6	5	2	6	11	
27	27	26	10	10	7	29	22	28	9	
16	20	23	13	22	16	6	3	21	20	
6	10	1	24	13	13	20	18	24	4	
27	13	8	12	28	7	23	12	18	5	
9	24	8	26	2	23	1	6	4	10	
7	8	22	14	11	5	29	18	28	23	
25	7	11	13	15	14	28	3	13	10	
4	1	9	22	25	27	12	8	5	17	
3	28	8	7	1	20	20	6	10	10	
26	14	19	4	1	22	22	29	17	13	
6	1	3	26	28	21	15	17	30	24	
20	9	18	24	24	7	12	18	20	25	
10	8	3	27	20	4	30	7	12	20	
20	18	5	6	3	29	21	20	3	16	
19	12	25	11	14	19	16	30	13	20	
21	9	14	30	2	26	3	28	14	28	
20	26	5	22	7	8	16	17	26	11	
13	5	24	13	7	3	1	7	16	23	
11	26	12	11	18	27	19	10	6	8	
29	7	15	29	15	15	15	3	5	11	
9	23	8	14	30	17	6	7	2	8	
3	28	18	12	21	5	4	8	11	8	
2	10	3	22	2	2	14	25	20	4	
22	29	6	23	19	19	9	27	14	13	
28	2	18	15	13	7	12	7	23	19	
14	14	30	17	16	26	11	22	20	30	
17	20	21	10	27	9	2	29	27	10	
2	8	6	11	3	27	16	14	17	8	
13	8	20	6	5	26	1	19	8	22	
1	29	13	17	20	6	7	30	9	24	
5	18	8	29	29	1	4	23	4	24	
12	6	9	6	17	10	18	18	17	1	
13	26	17	11	11	25	29	25	29	21	
1	29	3	3	15	14	2	10	27	11	
14	7	3	7	10	4	1	14	6	3	
4	17	3	18	2	16	19	3	4	8	
30	30	1	12	16	24	23	17	12	12	
18	13	1	21	16	4	21	23	25	30	
2	30	3	27	29	21	28	26	2	8	
19	27	26	22	15	15	7	22	19	8	
17	1	10	23	24	29	7	15	5	15	
13	14	4	16	24	2	18	18	20	17	
13	20	26	24	12	20	10	23	17	4	
27	12	20	12	19	5	11	26	30	4	
6	16	14	17	13	9	15	17	13	21	
14	2	11	14	22	7	7	24	2	22	
25	21	25	19	26	28	9	15	11	2	
2	20	7	22	27	24	14	7	28	25	
2	29	29	12	27	11	29	1	6	12	
23	20	27	25	11	3	8	30	14	7	
20	6	15	1	1	27	12	24	24	5	
24	26	19	29	4	27	20	16	19	25	
20	13	3	20	16	30	20	29	9	14	
10	16	23	3	29	21	17	21	3	5	
12	14	27	18	17	25	20	19	29	3	
26	25	1	18	16	19	12	9	8	8	
10	20	5	3	22	1	6	19	3	12	
10	1	11	12	2	1	8	28	10	30	
22	28	4	21	12	10	4	7	10	19	
30	8	10	7	3	15	2	5	30	12	
5	8	11	3	14	2	17	12	19	1	
18	19	22	21	5	7	11	30	15	28	
22	16	25	9	20	20	30	24	4	12	
15	2	23	3	21	10	16	13	19	4	
19	20	11	16	27	10	25	26	28	14	
17	30	5	27	27	6	9	16	12	17	
6	24	11	1	19	18	19	25	10	23	
2	4	19	4	26	5	2	1	25	2	
12	18	19	21	2	21	12	19	13	15	
18	30	11	2	19	4	26	16	27	24	
16	23	2	14	4	12	1	3	21	21	
24	9	7	23	29	10	9	30	16	8	
21	20	28	29	19	13	11	5	22	24	
14	11	3	28	17	9	1	20	7	3	
4	21	12	2	3	22	30	2	15	23	
5	11	26	26	11	15	21	15	7	8	
30	2	12	14	22	10	27	9	3	12	
28	19	23	28	28	22	28	23	29	1	
24	23	13	11	3	11	14	10	3	8	
26	1	22	22	9	29	12	30	13	6	
8	1	14	23	1	4	4	19	19	5	
18	13	21	4	16	19	27	16	16	8	
6	9	15	21	2	21	27	12	10	21	
1	29	7	6	5	22	26	21	22	5	
4	19	25	16	16	19	23	29	21	23	
28	27	25	23	9	13	21	16	7	21	
2	3	1	14	15	16	23	30	26	26	
18	15	6	19	1	1	16	25	14	17	
16	12	6	2	19	21	9	25	10	10	
17	12	15	15	20	7	9	26	1	11	
25	28	11	19	15	12	29	9	18	20	
17	1	4	10	19	14	7	14	29	19	
7	26	18	5	21	21	6	28	12	8	
23	19	10	18	23	9	30	1	29	28	
13	28	24	10	6	3	17	17	9	8	
27	15	30	28	2	2	27	8	30	20	
23	16	26	11	6	18	17	3	28	28	
28	2	30	24	15	30	17	21	13	3	
4	21	22	6	30	8	24	9	5	13	
21	14	13	7	3	22	22	18	14	16	
8	7	24	27	1	15	30	9	20	14	
9	26	14	6	28	24	3	19	26	30	
6	28	23	8	28	18	14	20	17	18	
16	17	15	9	11	18	5	12	17	24	
10	3	14	19	4	16	22	11	12	6	
Energy consumption per unit  time for processing
5	5	5	
6	6	6	
6	
6	
6	6	6	
5	5	5	
5	5	
5	5	5	
6	
5	
Energy consumption per unit  time for idle
3	3	3	
4	4	4	
4	
3	
4	4	4	
3	3	3	
4	4	
3	3	3	
3	
4	
Energy consumption per unit  time for blocking
2	2	2	
1	1	1	
2	
2	
1	1	1	
1	1	1	
1	1	
2	2	2	
2	
1	
