Factories	3
gJobs	250
gStage	5
Number of Machines at each stage
1	3	1	2	3	
Processing times of jobs
27	4	10	12	14	
6	24	7	25	1	
29	30	30	4	3	
27	27	21	17	8	
5	3	6	20	4	
25	20	26	11	26	
21	25	21	19	16	
20	8	22	6	2	
17	28	9	30	5	
19	7	27	27	27	
23	10	8	21	10	
11	26	26	24	19	
17	28	5	28	3	
21	1	28	15	23	
9	18	6	2	25	
14	13	16	6	25	
22	17	22	29	8	
2	25	10	24	18	
7	13	9	5	15	
2	27	24	5	22	
5	12	25	10	26	
4	25	20	6	23	
19	24	24	7	25	
12	5	1	25	15	
18	9	13	5	15	
11	4	11	3	6	
14	24	10	5	23	
27	29	7	6	11	
5	19	30	2	25	
10	1	28	7	9	
21	1	20	22	1	
15	18	20	12	11	
20	20	5	28	12	
29	19	30	15	21	
23	7	28	14	3	
24	11	24	7	20	
18	2	10	17	19	
2	8	17	10	14	
3	27	5	1	24	
28	25	22	15	27	
17	12	21	9	10	
18	23	26	1	11	
4	24	15	2	12	
21	6	22	23	17	
1	13	16	28	16	
21	24	26	14	26	
2	10	7	29	25	
4	9	28	2	21	
29	16	6	24	25	
3	8	23	13	2	
2	21	11	16	16	
23	14	10	8	1	
3	26	21	8	22	
20	18	28	17	28	
1	26	28	5	9	
18	2	6	10	4	
21	24	8	13	2	
2	13	8	23	26	
11	20	5	24	3	
26	11	21	3	2	
15	15	23	13	9	
16	8	21	15	22	
3	9	28	16	20	
7	13	17	8	8	
15	9	14	8	28	
28	5	16	20	3	
24	27	12	23	25	
23	4	24	15	6	
28	20	21	17	26	
30	5	19	15	27	
27	15	4	4	9	
29	7	27	27	5	
3	6	16	13	18	
12	26	25	7	4	
7	8	17	17	17	
27	25	10	2	19	
10	5	5	9	12	
14	21	1	20	25	
11	26	27	25	1	
25	8	25	27	5	
16	24	21	13	18	
9	20	1	29	18	
9	30	17	3	14	
20	11	5	4	25	
16	28	20	29	9	
14	29	7	18	12	
11	16	7	22	20	
11	27	30	13	27	
1	22	18	19	26	
3	11	17	5	3	
23	24	7	11	12	
1	23	29	15	2	
28	24	26	3	29	
16	25	3	9	16	
3	14	15	30	8	
23	17	7	15	20	
9	29	26	15	6	
22	18	10	14	25	
18	19	18	7	7	
2	14	22	24	28	
30	7	4	3	30	
10	17	30	20	28	
8	27	7	23	8	
30	9	14	13	21	
4	10	6	16	2	
21	18	4	24	28	
14	10	15	16	15	
20	7	10	6	30	
5	27	22	29	11	
29	8	5	19	9	
6	1	19	23	7	
26	24	29	13	19	
11	26	6	4	7	
30	20	10	12	8	
8	26	14	20	4	
29	25	4	15	2	
18	7	16	26	11	
8	30	25	28	27	
23	8	3	28	29	
21	14	28	29	4	
11	23	30	29	21	
21	2	15	27	12	
16	25	30	23	25	
19	24	5	19	24	
2	17	11	16	24	
12	25	2	2	16	
23	26	6	6	29	
18	13	12	21	28	
3	11	1	4	19	
17	6	15	22	27	
13	28	15	4	25	
3	16	30	26	9	
21	12	21	11	13	
25	28	23	4	16	
6	1	3	20	23	
25	27	4	15	10	
1	6	2	30	5	
10	25	28	7	25	
26	20	11	15	20	
26	9	18	1	30	
1	10	8	26	10	
2	21	20	8	8	
5	24	27	24	12	
18	8	3	10	3	
19	14	17	28	5	
25	9	25	20	8	
7	19	1	28	16	
5	23	2	26	23	
8	1	26	1	3	
23	17	8	4	14	
30	11	25	3	20	
24	4	28	10	1	
27	5	12	14	20	
4	7	29	18	19	
22	3	2	8	21	
16	5	26	27	10	
27	1	8	21	11	
18	4	15	26	3	
1	2	2	19	12	
3	24	26	16	30	
20	6	5	23	8	
21	5	27	8	30	
19	20	7	9	11	
24	1	30	5	5	
8	22	7	7	28	
10	30	12	4	7	
28	26	7	2	25	
26	20	28	11	4	
5	3	10	4	20	
16	14	2	15	23	
22	23	8	12	30	
17	19	11	11	7	
1	25	19	17	25	
26	10	6	8	22	
16	16	2	3	16	
17	17	24	10	21	
13	7	23	25	14	
5	3	30	3	23	
24	30	29	16	2	
14	18	25	5	12	
24	18	26	1	5	
22	30	8	16	12	
4	2	13	14	18	
4	20	19	27	3	
5	8	28	10	29	
15	8	21	14	21	
14	12	12	13	8	
20	3	7	16	8	
2	8	5	24	1	
25	5	17	18	19	
22	28	25	28	27	
16	23	21	20	11	
22	22	28	24	12	
29	15	24	26	21	
30	15	21	15	19	
22	30	15	28	18	
23	21	26	10	24	
17	23	5	3	12	
9	1	20	30	22	
24	18	18	14	19	
23	30	28	10	26	
27	9	4	6	14	
14	20	21	20	22	
2	24	16	24	7	
11	12	12	16	29	
2	3	27	23	2	
6	24	22	8	26	
17	14	4	19	11	
2	28	1	25	9	
6	4	27	12	9	
29	16	27	23	30	
10	26	3	6	29	
15	9	12	28	14	
5	21	8	7	1	
7	12	4	29	18	
