Factories	2
gJobs	250
gStage	10
Number of Machines at each stage
3	3	2	3	2	3	3	1	1	3	
Processing times of jobs
5	29	27	25	21	15	11	5	24	6	
25	16	16	17	7	9	13	9	13	21	
7	22	4	18	22	4	24	29	3	15	
14	17	21	29	27	23	4	28	26	30	
18	9	18	7	8	7	10	30	7	15	
23	29	25	26	2	8	5	1	11	19	
10	8	18	12	16	6	5	28	22	10	
24	3	22	10	25	6	25	1	26	23	
13	19	29	27	9	23	24	14	22	27	
11	19	8	7	7	24	4	22	6	4	
2	1	13	6	7	2	23	29	12	26	
30	19	27	6	2	18	18	19	15	17	
3	16	20	23	25	18	17	30	4	6	
5	24	21	29	15	10	9	25	24	20	
26	5	29	17	12	30	9	8	6	6	
24	25	19	15	26	19	1	23	15	14	
2	18	2	20	21	2	11	25	20	7	
29	25	14	23	12	1	4	11	7	8	
6	7	12	4	23	13	6	17	28	21	
8	20	27	2	8	5	15	30	1	22	
4	4	20	18	5	29	2	7	17	26	
25	29	12	9	6	30	19	30	29	13	
21	6	9	1	14	5	10	28	23	5	
18	18	25	21	13	3	13	24	13	18	
7	15	21	27	24	16	5	19	19	26	
7	19	29	24	11	22	1	13	27	25	
3	23	17	25	29	27	26	14	19	29	
12	23	16	26	2	20	4	24	7	25	
23	9	29	25	4	2	11	19	24	13	
24	1	9	8	9	8	16	8	26	18	
17	18	16	19	20	22	30	1	30	8	
17	24	1	24	23	21	21	28	26	18	
22	10	28	25	11	28	3	7	12	10	
17	16	15	7	22	15	12	18	2	1	
16	22	27	20	28	20	7	26	20	8	
2	22	11	17	4	1	8	7	10	9	
29	21	15	3	27	7	25	29	8	18	
4	26	30	26	15	27	30	9	10	5	
21	9	6	11	24	8	25	5	2	13	
18	29	30	20	5	23	27	24	30	25	
21	1	13	17	13	24	22	26	27	9	
23	6	28	8	17	7	23	22	26	17	
4	1	14	16	7	15	27	26	11	4	
2	12	6	8	26	7	5	1	13	14	
16	4	8	24	13	7	12	12	1	6	
29	4	1	8	24	12	18	24	26	3	
25	28	9	27	23	8	14	19	20	8	
16	30	1	29	22	14	14	30	22	25	
4	2	13	12	5	1	15	25	29	26	
21	21	9	24	20	2	10	7	20	1	
28	19	23	24	14	26	21	14	16	29	
2	1	30	4	1	7	8	12	13	1	
28	28	4	25	13	29	7	26	7	20	
22	5	1	26	13	20	21	25	27	25	
7	22	7	12	3	17	10	28	26	11	
21	10	15	26	29	13	20	5	2	22	
2	27	3	3	11	13	24	27	23	7	
1	13	28	16	8	12	30	17	11	29	
11	23	22	28	4	22	1	3	22	20	
20	10	4	14	10	11	12	27	3	14	
22	27	12	25	14	24	6	13	7	26	
7	5	14	22	28	28	16	21	12	9	
15	23	20	8	9	8	10	1	29	1	
18	26	14	25	21	18	23	4	27	26	
1	21	21	21	10	12	20	21	7	21	
11	7	3	4	23	29	8	21	22	20	
25	24	5	15	14	19	7	6	25	8	
26	1	13	27	13	1	13	14	26	30	
3	14	23	11	30	17	20	23	27	23	
21	7	8	21	8	11	20	27	16	14	
1	25	22	8	5	2	20	26	2	6	
29	19	2	30	13	5	8	9	11	20	
15	11	18	15	29	25	29	26	30	17	
2	23	4	7	16	20	29	10	25	17	
23	1	5	26	4	2	22	27	7	1	
14	16	30	19	26	10	16	17	3	24	
2	7	6	19	30	4	27	22	7	11	
13	17	16	27	11	30	19	9	15	3	
12	18	19	10	20	9	12	8	17	22	
21	19	12	9	28	21	2	7	20	6	
9	27	21	12	15	24	16	6	29	17	
11	30	13	27	3	10	10	16	28	12	
2	25	4	26	1	11	25	19	14	10	
6	11	22	27	4	6	2	21	3	29	
2	24	5	23	22	13	24	9	10	28	
