Factories	5
gJobs	150
gStage	8
Number of Machines at each stage
3	2	3	1	2	2	2	2	
Processing times of jobs
8	26	13	21	14	23	6	5	
24	19	4	16	15	30	12	19	
27	17	23	29	8	10	15	7	
4	9	27	15	23	11	26	24	
19	19	3	11	8	15	24	26	
18	24	19	17	27	25	18	22	
3	21	23	9	28	4	12	14	
13	16	14	18	12	16	16	2	
10	25	3	11	22	13	27	17	
25	20	28	21	29	9	14	15	
15	29	12	4	9	22	25	29	
2	25	4	17	15	13	15	22	
21	9	6	8	10	24	12	5	
22	16	4	20	11	15	16	2	
14	9	10	18	23	21	11	28	
7	24	5	7	28	10	17	4	
14	5	17	8	12	3	23	20	
27	16	29	23	19	11	4	15	
4	7	25	13	15	2	21	1	
14	17	5	23	14	25	28	18	
22	18	20	16	6	4	12	19	
4	12	24	16	6	20	25	18	
5	27	17	20	23	14	9	4	
23	5	11	7	11	20	11	18	
19	6	19	22	26	10	23	30	
2	27	1	28	3	5	18	17	
23	22	5	3	1	20	4	2	
23	1	24	14	12	2	7	26	
25	10	27	21	18	1	10	14	
26	15	9	30	13	5	5	10	
20	25	23	6	4	17	2	1	
9	29	19	18	7	7	1	16	
7	21	17	27	2	23	25	1	
25	5	19	22	2	27	8	23	
18	19	21	5	12	6	2	15	
3	3	10	3	28	26	23	21	
4	12	8	18	16	9	16	3	
2	28	3	2	11	14	11	21	
23	24	26	26	29	1	13	10	
17	10	17	1	6	30	22	3	
16	12	23	13	22	28	21	24	
22	1	8	21	10	11	17	2	
27	21	22	4	22	1	9	20	
15	2	15	9	7	1	25	7	
23	3	26	30	23	29	4	12	
18	23	11	4	19	22	24	20	
8	17	6	20	28	28	7	30	
18	20	7	23	17	3	8	2	
20	20	11	2	28	15	27	30	
1	11	4	7	18	8	12	1	
28	9	13	8	18	2	24	23	
1	8	20	14	14	17	30	12	
5	23	1	13	29	2	2	19	
6	12	1	13	14	11	8	3	
22	18	7	23	13	2	14	29	
11	18	24	23	7	10	3	3	
20	19	17	8	14	22	7	19	
17	20	9	6	12	10	5	10	
25	20	1	17	10	11	9	13	
7	15	15	30	23	24	24	19	
13	22	5	29	28	4	29	13	
2	20	9	18	1	17	13	16	
27	6	2	12	12	3	30	29	
18	30	9	21	22	17	9	22	
27	7	2	10	27	2	9	13	
9	15	22	15	22	17	16	10	
20	4	21	10	30	26	24	17	
7	13	12	10	2	4	11	9	
21	11	11	27	19	13	30	15	
29	6	5	11	8	1	25	17	
11	15	26	7	3	13	18	29	
17	8	18	3	15	11	3	20	
11	12	14	12	8	16	22	5	
23	26	14	6	19	23	14	27	
26	23	5	1	29	20	3	1	
7	22	25	10	16	29	13	19	
3	15	30	8	3	16	1	21	
9	24	13	18	11	12	5	23	
5	19	7	30	10	16	11	11	
23	1	23	3	8	25	16	12	
15	28	16	8	3	8	16	2	
23	3	13	8	2	8	10	5	
14	4	3	15	16	19	2	24	
19	18	18	29	1	6	21	13	
2	6	26	18	14	6	14	2	
3	26	13	18	9	10	28	7	
18	7	3	26	4	3	1	22	
20	14	21	24	15	7	17	18	
16	25	2	27	14	3	19	18	
18	6	21	13	2	6	24	9	
18	29	8	4	9	6	25	12	
28	16	21	2	2	14	26	29	
13	2	5	21	11	22	30	13	
16	29	30	28	7	1	24	21	
12	4	25	18	29	8	14	13	
25	11	13	9	13	30	14	24	
10	28	27	2	6	4	24	15	
15	16	7	29	25	14	8	20	
18	29	16	3	10	6	1	3	
22	21	29	25	6	27	10	9	
26	6	6	12	4	17	22	16	
10	8	26	26	11	29	18	10	
14	23	18	24	20	1	21	14	
13	15	3	26	9	11	7	13	
13	13	24	13	1	13	28	10	
22	24	10	20	13	18	29	26	
19	9	14	23	30	22	22	6	
10	23	26	4	19	19	3	14	
7	5	26	14	11	20	2	15	
13	1	14	30	11	28	21	11	
14	11	30	9	6	25	17	23	
8	10	23	13	9	22	13	15	
21	21	16	17	26	4	1	8	
11	18	12	20	2	17	22	9	
29	3	27	7	18	15	19	6	
8	14	30	6	23	11	10	1	
21	17	21	13	16	12	12	16	
26	28	15	27	14	30	27	6	
24	7	30	19	19	11	16	3	
8	20	2	9	27	3	22	7	
21	4	14	3	12	1	16	9	
22	29	2	25	17	26	30	4	
17	11	19	30	14	2	23	19	
18	15	18	10	9	28	30	6	
19	22	27	3	3	5	13	10	
15	2	11	4	3	22	26	9	
21	10	26	20	5	15	8	2	
16	9	16	25	5	26	15	18	
16	12	3	2	23	17	6	5	
21	6	20	2	3	21	22	14	
28	30	16	25	28	4	24	7	
13	17	15	8	9	30	15	4	
5	1	1	1	24	11	29	2	
12	16	16	21	20	26	26	11	
16	12	26	15	4	16	30	30	
29	11	18	17	27	18	27	23	
6	21	15	7	5	7	26	5	
6	1	26	21	14	18	1	27	
30	20	27	14	19	21	24	4	
16	2	27	10	9	21	26	29	
13	22	30	7	20	29	1	26	
7	4	13	22	27	8	4	24	
22	14	10	27	9	16	25	1	
11	8	23	28	7	4	30	17	
26	17	21	1	1	21	5	30	
20	10	17	5	13	16	4	11	
1	26	3	22	10	1	13	28	
30	30	21	9	19	14	13	19	
26	8	2	10	19	10	12	15	
14	25	22	8	15	21	27	18	
Energy consumption per unit  time for processing
6	6	6	
5	5	
5	5	5	
6	
6	6	
6	6	
6	6	
5	5	
Energy consumption per unit  time for idle
3	3	3	
4	4	
4	4	4	
4	
4	4	
4	4	
4	4	
4	4	
Energy consumption per unit  time for blocking
1	1	1	
2	2	
2	2	2	
2	
1	1	
1	1	
1	1	
1	1	
