Factories	3
gJobs	200
gStage	10
Number of Machines at each stage
1	2	2	3	1	3	1	2	1	2	
Processing times of jobs
24	25	25	17	27	10	2	24	22	29	
27	16	9	26	19	6	7	24	16	3	
20	10	21	25	11	6	12	21	8	19	
20	16	18	18	24	25	30	29	25	13	
6	23	29	3	1	1	17	19	22	25	
23	30	24	7	3	9	2	10	4	17	
6	29	4	8	29	17	20	11	6	17	
19	17	19	8	4	6	23	10	14	13	
6	26	27	9	10	27	23	30	6	13	
26	7	13	17	30	15	13	27	25	1	
11	3	17	26	22	21	8	8	25	21	
9	22	13	7	24	30	28	27	12	1	
6	16	19	30	16	16	20	11	15	7	
29	6	5	21	1	15	24	1	5	26	
23	13	25	15	16	16	20	3	13	11	
26	13	5	2	17	30	11	21	12	1	
9	14	5	2	23	30	4	11	4	23	
29	6	6	9	14	2	21	30	17	16	
21	24	12	10	15	19	7	7	16	14	
21	25	11	7	2	5	29	5	26	20	
6	19	22	8	15	18	6	1	17	23	
9	13	18	4	23	6	5	18	6	15	
22	10	1	17	20	7	20	26	7	19	
12	22	2	29	6	29	28	19	20	5	
22	14	30	11	1	6	27	23	12	25	
28	13	5	16	12	14	4	3	3	23	
12	17	19	28	7	21	5	24	5	30	
9	18	10	2	27	1	7	28	17	5	
30	1	30	5	25	25	29	20	7	24	
11	27	1	28	27	27	21	19	27	5	
7	28	19	16	16	6	9	15	28	3	
18	17	1	18	16	22	16	14	13	25	
22	8	21	24	26	19	18	7	22	2	
8	29	14	10	11	1	4	11	5	10	
6	6	30	27	26	19	19	23	9	14	
12	29	6	12	17	27	15	6	9	21	
11	16	2	6	6	21	22	27	10	14	
29	28	25	8	1	23	5	19	10	24	
9	10	9	12	7	29	21	2	13	22	
9	7	23	2	12	4	25	5	18	10	
29	22	20	9	29	2	20	14	10	22	
19	5	28	20	13	9	7	26	16	19	
6	23	19	23	24	14	21	21	30	18	
28	2	27	27	26	7	29	5	12	2	
4	11	11	2	4	19	4	1	4	26	
21	4	2	9	2	27	29	18	1	9	
6	18	30	28	22	4	9	18	2	2	
4	23	24	6	21	13	5	11	28	8	
4	4	10	23	27	23	16	13	11	21	
25	22	13	21	17	30	11	14	17	18	
22	19	1	19	15	22	3	4	22	12	
6	7	14	29	17	23	16	6	1	3	
19	14	18	2	15	26	24	24	17	18	
15	7	23	25	21	17	5	13	24	29	
6	1	17	28	29	3	15	11	20	10	
30	3	15	19	20	8	22	21	11	8	
24	9	13	4	21	17	24	25	16	14	
5	29	13	3	4	17	21	7	28	15	
15	19	26	17	18	24	24	22	29	17	
7	24	12	24	27	11	3	10	11	13	
30	10	26	24	9	28	8	14	16	20	
4	18	1	6	30	18	24	4	30	17	
28	2	7	8	5	4	14	30	20	1	
1	10	17	30	7	20	22	2	21	15	
19	19	27	20	24	7	30	6	23	29	
1	12	23	22	7	14	29	17	3	7	
24	21	8	2	20	7	5	25	13	12	
1	13	14	21	6	23	25	17	14	11	
6	12	24	3	7	2	18	26	20	26	
24	16	7	15	13	1	13	30	21	5	
14	8	15	20	15	25	24	9	9	21	
16	21	27	10	23	16	25	19	3	12	
2	1	24	7	29	29	5	5	26	10	
12	18	17	23	26	27	23	4	25	30	
10	6	26	20	18	26	11	14	13	7	
24	15	1	5	30	28	15	16	8	8	
5	15	1	10	3	8	25	1	26	11	
24	21	26	11	26	14	20	13	13	16	
