Factories	4
gJobs	200
gStage	5
Number of Machines at each stage
3	2	1	1	2	
Processing times of jobs
16	30	8	4	20	
1	23	4	23	24	
30	1	23	13	16	
24	13	5	20	20	
10	21	22	5	22	
27	9	18	15	30	
19	16	19	30	14	
22	4	22	6	16	
27	4	28	25	29	
13	22	25	13	8	
23	20	15	10	11	
11	22	13	24	18	
5	19	29	24	23	
2	15	11	29	30	
4	2	11	29	27	
14	11	25	25	14	
14	2	19	2	9	
14	24	25	8	4	
30	1	14	15	8	
14	6	7	15	20	
7	14	29	30	3	
14	2	29	18	18	
27	27	18	8	17	
24	6	9	30	30	
22	1	12	3	7	
9	8	22	14	6	
8	7	23	27	8	
3	6	12	17	24	
2	27	3	30	29	
26	4	23	14	6	
24	26	5	9	30	
27	27	27	1	20	
27	16	8	9	14	
28	4	15	30	6	
1	26	21	30	4	
25	28	14	17	7	
11	19	10	22	19	
16	9	7	29	28	
16	11	19	6	25	
29	17	18	9	25	
19	19	30	29	28	
16	27	20	1	7	
26	8	28	27	28	
19	14	9	30	11	
2	17	8	7	22	
23	13	23	27	10	
26	14	14	7	19	
29	24	1	17	7	
6	16	7	8	3	
23	30	27	7	1	
23	15	17	15	17	
15	24	23	6	29	
3	20	22	18	1	
13	27	8	4	28	
20	21	14	11	5	
29	6	2	20	14	
5	17	9	23	23	
25	30	9	5	7	
20	8	28	15	21	
15	8	23	26	19	
5	25	26	18	5	
30	17	5	14	17	
4	25	28	18	13	
16	7	3	2	14	
15	6	7	7	13	
27	20	16	22	16	
23	10	12	25	14	
2	5	16	10	7	
18	3	15	23	16	
29	17	16	12	12	
29	22	30	7	21	
24	15	18	26	16	
14	30	2	16	28	
17	23	23	9	1	
2	9	12	29	4	
30	1	19	24	8	
28	6	8	11	25	
5	16	28	10	3	
3	3	12	6	8	
6	6	7	15	21	
3	16	27	12	12	
17	26	19	21	30	
4	20	25	15	2	
29	25	10	23	5	
18	13	26	6	26	
13	30	2	7	3	
7	28	20	4	13	
11	21	4	13	16	
26	29	14	27	24	
14	3	6	8	23	
15	25	8	11	19	
23	4	15	20	7	
9	14	18	4	20	
12	20	2	21	3	
22	29	16	15	29	
21	29	18	30	25	
8	2	23	26	27	
14	27	28	25	21	
21	20	22	4	4	
8	23	29	20	15	
2	7	11	20	1	
7	21	12	26	18	
12	4	20	18	25	
16	18	8	9	23	
3	25	20	24	4	
26	5	2	4	26	
7	13	7	7	23	
17	21	28	3	5	
4	7	25	23	6	
7	13	19	5	8	
15	24	26	8	27	
28	26	7	22	27	
3	16	15	5	16	
26	21	16	28	7	
11	12	29	7	8	
3	16	24	2	10	
22	3	28	7	25	
10	23	14	5	16	
10	21	19	9	16	
21	27	11	7	11	
18	27	14	28	17	
24	25	16	14	6	
13	9	17	7	26	
9	2	10	7	3	
23	18	6	15	20	
8	21	30	15	23	
6	11	1	20	15	
12	19	10	15	9	
13	8	6	25	24	
12	8	30	8	5	
3	25	12	30	9	
10	6	25	7	26	
20	9	24	28	20	
13	27	12	22	28	
11	13	4	13	16	
17	9	7	25	21	
5	4	3	30	12	
25	23	2	30	28	
29	21	2	9	18	
15	2	22	6	29	
14	22	1	8	11	
25	2	3	16	23	
14	5	23	4	22	
30	24	12	24	26	
6	4	1	21	4	
6	15	13	16	2	
16	6	13	22	26	
13	18	3	26	15	
26	14	9	16	17	
16	5	17	10	19	
9	18	26	20	1	
4	11	27	7	14	
30	13	7	14	23	
8	4	8	29	20	
25	7	20	22	14	
30	29	29	25	23	
18	1	19	8	27	
12	24	26	1	25	
29	12	10	2	15	
20	6	1	6	24	
7	5	22	1	12	
20	3	3	30	25	
19	28	17	25	2	
5	1	30	19	1	
14	5	18	3	15	
16	28	12	27	13	
23	5	27	8	3	
24	22	6	28	27	
28	7	5	8	23	
16	9	11	14	13	
9	28	16	26	14	
1	15	17	21	7	
5	29	3	17	25	
7	7	24	13	3	
3	19	3	4	1	
2	13	11	15	2	
21	11	16	9	24	
25	30	21	26	14	
25	25	10	1	5	
16	25	28	25	18	
9	4	17	13	18	
19	26	18	29	19	
8	8	26	7	10	
1	2	10	13	27	
27	7	7	5	22	
4	28	20	3	9	
19	20	4	24	5	
13	11	21	5	24	
13	17	9	1	14	
8	13	3	6	8	
19	25	30	29	17	
3	14	5	8	19	
14	3	17	29	9	
12	24	20	24	29	
22	18	8	23	11	
24	15	19	13	7	
15	12	2	5	14	
14	29	22	24	5	
20	13	16	24	10	
1	30	30	6	28	
Energy consumption per unit  time for processing
6	6	6	
6	6	
6	
5	
5	5	
Energy consumption per unit  time for idle
4	4	4	
3	3	
3	
3	
3	3	
Energy consumption per unit  time for blocking
1	1	1	
1	1	
1	
2	
1	1	
