Factories	2
gJobs	300
gStage	5
Number of Machines at each stage
1	1	2	3	3	
Processing times of jobs
8	8	11	20	15	
3	3	18	5	8	
27	30	15	3	21	
29	3	6	14	18	
23	15	19	5	7	
23	24	27	28	30	
15	4	24	8	19	
18	20	30	15	19	
29	22	20	4	4	
25	22	30	3	25	
24	9	30	10	9	
18	8	9	1	20	
21	7	20	2	12	
10	16	22	30	16	
15	26	1	26	15	
14	6	7	18	27	
29	2	24	17	15	
28	26	24	9	2	
21	25	5	26	30	
11	18	19	24	25	
25	10	20	28	11	
23	10	10	24	27	
18	13	8	6	3	
30	25	22	28	22	
15	8	14	6	2	
13	23	8	21	13	
21	12	18	21	8	
21	14	2	25	5	
8	11	4	4	29	
16	27	4	30	5	
19	5	5	13	9	
26	8	22	16	24	
13	16	2	8	2	
1	5	22	1	5	
23	26	14	28	2	
15	16	5	20	12	
3	7	10	3	27	
27	8	27	14	21	
20	22	22	26	30	
27	12	18	20	6	
22	26	11	19	30	
28	20	3	22	22	
12	9	9	8	25	
15	21	26	25	15	
7	9	3	19	10	
19	13	21	8	20	
30	6	30	22	1	
8	25	2	17	5	
14	17	26	2	26	
12	16	19	20	2	
11	27	13	24	15	
1	12	20	1	4	
24	3	11	5	6	
26	1	26	9	27	
4	1	4	29	14	
7	29	3	30	24	
15	9	7	4	11	
1	3	7	2	15	
24	24	13	12	7	
14	6	10	2	15	
2	5	19	9	5	
1	8	7	25	6	
2	16	28	22	27	
27	18	1	21	23	
15	11	22	30	14	
6	12	16	11	19	
24	6	13	12	14	
7	4	9	13	5	
8	7	18	10	28	
23	15	23	18	21	
17	30	8	1	26	
3	30	7	28	1	
22	11	7	10	30	
28	21	27	27	8	
20	6	23	5	30	
1	20	22	3	30	
14	4	3	8	21	
23	25	5	9	16	
19	26	3	22	25	
6	18	13	17	20	
30	2	15	21	2	
30	14	13	16	5	
5	2	17	22	26	
18	27	30	23	23	
22	5	15	14	22	
14	5	13	28	28	
24	26	24	3	20	
12	26	25	5	9	
13	16	23	10	5	
22	11	19	3	21	
10	23	5	10	4	
16	12	5	10	18	
24	5	26	2	8	
19	8	4	26	22	
15	21	14	23	17	
24	27	25	30	7	
9	27	21	25	14	
29	18	23	2	21	
6	18	5	9	10	
4	5	14	19	11	
28	8	26	8	29	
14	5	9	14	15	
3	20	24	19	22	
23	1	28	17	18	
13	24	29	16	30	
16	24	14	22	1	
21	8	23	25	15	
2	1	30	17	26	
28	17	12	13	23	
13	3	13	25	10	
20	8	19	1	17	
24	22	13	3	12	
19	14	4	3	27	
4	28	12	27	9	
5	10	29	25	30	
24	4	22	29	16	
22	11	12	15	26	
6	7	7	21	30	
6	24	24	10	11	
21	23	15	12	27	
25	10	16	30	26	
17	1	14	18	18	
20	12	12	16	23	
22	16	22	9	23	
19	7	24	25	28	
16	21	11	10	9	
3	20	4	1	5	
16	14	13	5	8	
15	5	25	6	6	
22	25	29	5	20	
23	24	25	17	19	
18	26	12	14	22	
14	6	9	2	28	
15	30	27	24	12	
9	19	24	27	30	
11	7	1	27	29	
27	8	2	7	28	
24	5	2	14	22	
14	11	20	22	15	
6	24	14	25	9	
10	6	14	6	30	
2	17	29	1	23	
19	22	24	14	1	
7	21	1	18	11	
3	24	11	28	5	
13	3	7	23	15	
19	23	18	12	6	
20	29	8	25	10	
29	18	5	7	18	
29	6	22	28	8	
21	12	24	8	16	
6	5	7	4	17	
25	28	26	23	18	
9	17	20	30	27	
12	30	22	2	6	
9	3	22	29	26	
5	22	5	26	25	
25	15	12	13	10	
26	1	25	14	8	
24	20	21	4	28	
3	30	10	7	26	
22	30	20	16	13	
27	20	20	23	11	
12	22	23	28	1	
2	16	19	10	11	
3	10	11	10	10	
3	17	17	17	16	
28	10	19	25	11	
4	29	16	30	17	
23	19	15	8	3	
28	18	8	6	8	
3	16	6	30	8	
28	20	4	25	25	
15	5	19	11	11	
30	20	2	2	30	
3	20	6	26	11	
4	3	8	12	4	
22	7	1	11	3	
16	6	18	1	29	
20	11	23	16	13	
17	11	27	20	22	
24	5	28	25	4	
30	27	23	20	4	
6	9	20	20	1	
12	18	19	15	28	
26	9	15	26	25	
9	26	20	9	11	
5	25	23	20	14	
14	28	23	25	18	
12	26	1	9	8	
24	24	20	27	15	
20	24	8	23	3	
29	11	8	20	23	
7	6	28	5	21	
16	20	13	30	4	
20	15	20	14	20	
22	22	13	24	4	
28	17	25	12	27	
5	20	2	6	11	
24	7	15	22	10	
4	10	7	1	19	
4	21	26	18	4	
25	7	19	22	11	
28	22	17	21	13	
26	8	5	12	16	
17	26	23	5	25	
18	20	2	24	17	
2	3	17	8	12	
16	17	2	13	15	
2	5	13	29	26	
27	11	19	3	19	
18	28	2	30	17	
25	13	24	9	22	
30	12	1	28	17	
15	9	18	9	14	
21	17	2	22	8	
28	26	8	4	8	
18	24	22	10	24	
29	12	1	14	5	
25	20	26	1	19	
10	23	7	16	11	
1	18	22	9	29	
8	11	17	21	14	
19	26	19	28	25	
17	13	15	27	11	
28	11	17	26	16	
5	7	27	16	23	
4	17	13	12	29	
11	19	21	2	28	
3	13	11	13	8	
9	4	17	7	4	
30	6	13	2	19	
25	8	9	22	2	
26	1	19	8	25	
30	27	23	15	25	
23	6	2	10	2	
25	23	14	20	21	
24	5	8	10	11	
13	21	8	26	2	
23	10	8	11	16	
6	17	26	7	23	
12	20	14	4	22	
22	19	1	19	24	
14	24	30	16	22	
19	21	24	24	25	
30	25	17	18	20	
1	25	15	3	2	
15	11	9	22	14	
25	15	28	10	2	
6	7	17	20	17	
9	13	4	2	11	
13	7	2	19	7	
16	15	20	28	5	
27	3	26	25	27	
9	1	8	11	21	
29	10	3	13	8	
28	17	21	28	25	
7	16	19	17	13	
17	1	16	23	27	
30	3	3	16	18	
15	20	11	4	21	
5	22	5	18	13	
11	26	22	2	13	
24	1	21	10	19	
13	2	16	2	16	
16	22	14	6	24	
8	14	5	5	16	
10	10	7	6	17	
29	18	11	29	7	
17	25	10	13	6	
8	1	21	9	14	
10	22	22	17	2	
17	22	29	30	4	
27	4	12	6	24	
22	2	19	4	5	
2	8	30	11	28	
21	3	6	15	6	
29	11	30	18	17	
30	26	8	5	25	
6	27	28	10	27	
12	5	11	23	13	
17	21	2	28	7	
6	17	10	22	28	
1	21	30	28	18	
26	3	22	23	28	
15	25	24	13	13	
9	18	26	18	27	
20	30	25	30	22	
15	18	6	5	13	
27	27	6	15	20	
9	24	24	20	7	
17	23	26	8	5	
20	8	17	18	23	
11	4	10	18	19	
25	21	23	19	9	
2	13	10	9	30	
17	23	22	10	12	
23	23	3	20	16	
15	9	2	15	26	
7	12	18	28	30	
Energy consumption per unit  time for processing
6	
5	
5	5	
6	6	6	
5	5	5	
Energy consumption per unit  time for idle
4	
3	
3	3	
3	3	3	
4	4	4	
Energy consumption per unit  time for blocking
1	
1	
2	2	
1	1	1	
1	1	1	
