Factories	2
gJobs	150
gStage	5
Number of Machines at each stage
2	2	2	3	2	
Processing times of jobs
8	16	13	17	28	
19	11	15	23	5	
8	23	13	8	20	
26	17	29	8	2	
27	17	8	10	12	
28	25	16	26	24	
14	21	16	12	28	
28	6	13	2	10	
23	7	30	26	5	
16	4	12	12	12	
19	1	18	14	2	
18	18	26	16	30	
25	24	25	4	30	
10	15	9	7	15	
27	6	22	11	24	
25	16	24	20	19	
13	16	3	11	28	
4	12	9	25	17	
9	27	23	8	4	
24	12	6	11	25	
15	30	25	23	16	
25	15	22	16	4	
10	1	6	17	10	
21	25	13	6	14	
6	12	27	11	14	
21	23	24	19	7	
1	16	23	25	8	
16	17	28	18	17	
17	17	10	20	6	
14	6	28	24	23	
25	19	15	26	8	
20	8	5	5	30	
19	13	22	17	22	
3	11	23	18	15	
14	12	25	9	6	
23	30	30	22	12	
30	9	24	2	21	
30	24	13	26	14	
14	8	12	17	7	
19	6	20	24	23	
27	30	27	3	3	
4	7	9	2	23	
2	16	21	17	14	
8	4	15	10	20	
20	21	9	21	17	
22	17	10	9	28	
3	7	3	17	13	
14	19	3	15	13	
19	25	21	9	1	
23	4	6	13	16	
9	25	23	2	19	
10	6	3	21	11	
7	7	11	3	13	
5	16	26	5	4	
7	3	29	17	24	
17	27	22	20	25	
20	20	3	20	1	
13	26	13	25	22	
23	15	30	29	27	
18	3	10	11	8	
3	8	23	14	22	
29	4	17	22	1	
16	16	11	24	10	
20	21	3	13	9	
6	3	20	18	29	
24	2	3	1	18	
20	7	9	25	21	
10	26	5	4	18	
14	5	16	7	10	
19	23	30	29	2	
8	11	29	30	17	
29	30	6	21	22	
2	25	15	5	1	
5	24	19	19	6	
17	10	26	19	9	
8	2	5	8	16	
8	26	10	19	23	
20	13	18	19	11	
6	20	5	18	8	
18	25	19	21	5	
20	4	20	15	6	
16	20	24	17	20	
16	29	26	26	3	
16	3	4	19	24	
10	21	25	20	6	
26	7	13	11	7	
6	29	9	8	7	
16	28	17	16	18	
13	6	21	26	18	
14	8	29	25	23	
28	8	9	7	19	
10	30	25	13	11	
23	11	11	9	9	
8	13	26	14	23	
22	23	17	10	3	
25	28	23	2	2	
10	7	7	14	20	
2	10	29	15	7	
12	22	20	2	11	
13	15	22	19	18	
4	21	22	23	5	
7	2	29	3	11	
14	21	16	13	23	
25	29	11	5	1	
21	4	3	29	30	
3	24	26	29	27	
30	3	30	9	16	
20	17	17	26	14	
19	4	7	15	15	
19	7	24	30	12	
29	11	14	1	11	
3	25	19	15	1	
13	23	13	13	25	
27	29	6	17	10	
6	7	6	29	2	
15	17	23	13	21	
7	17	21	18	20	
3	20	22	23	5	
19	26	11	18	11	
6	15	23	1	15	
13	8	17	19	14	
26	16	16	12	6	
14	28	17	13	14	
22	23	22	28	5	
6	30	1	24	27	
13	21	5	5	16	
1	25	3	26	28	
22	29	22	11	25	
30	30	21	19	10	
17	16	20	25	26	
17	5	4	15	12	
6	20	6	4	19	
20	25	16	17	21	
2	11	13	9	15	
10	12	14	1	23	
30	25	4	6	16	
14	29	7	28	27	
5	17	20	3	29	
4	8	22	21	1	
4	26	12	23	13	
4	3	14	29	26	
29	1	29	3	12	
30	23	19	25	13	
9	20	1	15	2	
24	29	10	19	27	
21	13	11	24	25	
15	10	29	15	16	
1	5	7	20	14	
8	27	18	28	8	
7	25	11	9	29	
Energy consumption per unit  time for processing
5	5	
5	5	
6	6	
5	5	5	
6	6	
Energy consumption per unit  time for idle
3	3	
4	4	
4	4	
4	4	4	
4	4	
Energy consumption per unit  time for blocking
1	1	
1	1	
1	1	
2	2	2	
2	2	
