Factories	4
gJobs	200
gStage	8
Number of Machines at each stage
1	1	3	3	1	2	3	2	
Processing times of jobs
19	30	14	29	7	28	15	16	
27	26	2	15	22	21	30	22	
11	2	20	17	25	22	29	30	
15	7	9	23	18	7	20	3	
22	1	6	18	12	23	25	13	
8	17	8	22	25	1	11	3	
17	10	23	30	21	23	10	21	
17	29	14	19	24	25	1	14	
20	14	19	27	7	6	3	26	
28	23	18	22	30	1	25	26	
30	15	14	22	8	10	27	13	
18	9	10	29	10	4	22	1	
12	4	25	10	1	23	7	23	
7	5	19	11	29	20	7	21	
29	8	18	14	13	13	13	5	
4	24	6	8	14	12	13	23	
2	13	1	25	20	11	8	14	
20	19	18	9	14	3	8	17	
8	12	22	19	30	5	19	6	
29	7	14	12	4	26	2	1	
15	14	9	5	3	5	28	4	
11	27	24	27	21	4	24	9	
19	7	8	3	8	19	9	29	
23	30	11	17	15	6	28	13	
5	1	18	22	13	6	28	2	
30	12	30	8	23	15	14	15	
14	25	13	19	17	25	17	4	
16	13	17	12	11	20	24	17	
18	8	17	24	12	17	17	2	
19	7	7	4	6	2	29	24	
13	26	13	22	27	19	10	27	
16	29	27	24	1	7	30	24	
4	30	11	30	24	29	24	29	
16	12	2	12	23	26	12	29	
2	13	25	24	9	11	22	13	
27	10	9	24	29	3	14	19	
14	9	21	1	24	19	20	13	
28	25	2	15	21	4	8	16	
27	10	17	12	8	6	12	25	
17	16	16	22	12	6	27	27	
16	15	30	13	7	6	6	25	
21	17	8	8	10	8	28	24	
27	7	20	3	10	17	14	13	
25	2	25	12	18	25	15	30	
27	29	13	4	15	9	13	8	
6	28	24	23	2	8	27	22	
28	29	11	11	4	9	20	4	
13	10	16	4	29	2	5	30	
30	28	16	5	17	6	27	22	
15	30	27	26	19	26	24	16	
20	17	7	16	2	23	18	5	
10	26	16	16	14	6	12	11	
21	19	12	11	27	17	27	12	
11	13	8	18	25	27	20	12	
9	29	7	23	12	28	6	11	
23	11	29	14	16	29	3	13	
10	8	25	15	13	14	30	27	
6	26	4	30	9	21	13	9	
27	23	6	17	28	17	21	20	
7	9	24	1	11	13	9	6	
13	19	9	10	7	12	29	26	
20	24	6	17	27	20	16	10	
18	28	27	25	10	3	22	4	
17	25	5	8	24	5	13	24	
14	4	15	24	19	16	13	11	
18	29	16	15	20	13	30	12	
18	6	28	16	8	5	16	28	
23	25	23	6	3	25	30	23	
26	3	6	13	3	14	13	22	
30	21	15	9	28	15	16	9	
19	3	16	6	2	17	25	23	
24	9	15	9	30	24	30	15	
20	21	20	26	3	20	10	24	
17	24	21	18	12	26	27	5	
10	13	18	1	8	7	16	24	
21	10	18	11	21	18	20	9	
24	20	3	24	16	2	29	2	
1	11	3	18	28	2	10	24	
9	23	3	2	27	8	28	5	
28	26	29	9	10	27	22	22	
27	22	10	18	20	13	13	16	
7	25	23	11	4	13	26	28	
23	8	22	28	17	22	28	15	
12	9	20	10	13	24	16	1	
23	13	3	26	2	25	26	21	
29	29	12	18	3	25	30	3	
25	5	30	25	13	9	25	10	
27	10	16	25	24	25	23	6	
6	24	21	14	7	10	3	8	
15	26	11	2	15	26	1	17	
1	9	24	4	10	2	19	25	
9	30	11	7	19	28	16	13	
18	1	5	8	23	9	9	27	
1	5	11	11	1	26	15	14	
11	17	22	30	22	9	9	29	
22	4	26	10	11	4	17	15	
21	28	24	28	26	27	9	9	
13	13	9	16	3	5	5	24	
2	6	27	29	27	14	3	24	
23	7	25	16	24	23	20	15	
9	8	11	4	23	18	16	17	
18	21	5	18	24	13	18	29	
13	15	11	20	14	26	2	17	
26	8	13	26	16	13	20	12	
23	28	15	15	29	4	11	9	
30	20	16	15	10	18	3	17	
20	19	20	18	30	16	8	22	
6	18	15	5	23	15	11	22	
7	24	21	26	14	9	7	12	
4	30	28	16	15	19	7	8	
6	8	15	25	25	4	20	24	
16	28	15	19	29	7	10	13	
14	18	19	10	19	27	2	26	
6	21	17	10	11	9	26	11	
17	10	13	10	6	24	3	12	
16	23	21	3	22	22	12	3	
3	29	16	27	24	30	15	2	
17	22	26	11	4	20	15	29	
19	24	21	3	9	22	27	28	
3	19	12	14	6	12	4	28	
6	23	3	6	23	18	7	13	
23	21	10	22	1	18	8	3	
2	15	26	3	22	11	9	25	
28	26	20	30	18	13	27	2	
23	28	17	25	22	23	21	1	
26	12	20	4	18	20	8	1	
26	30	30	15	25	9	27	20	
14	10	14	1	20	22	8	7	
3	5	27	29	27	19	18	9	
1	22	19	17	23	4	11	7	
11	11	18	21	12	30	24	1	
22	26	13	10	1	19	4	19	
7	30	26	19	4	16	11	13	
20	11	29	22	11	12	4	30	
22	30	23	26	11	27	2	15	
28	7	2	28	11	25	11	8	
5	21	21	5	15	4	15	4	
18	23	4	9	10	30	30	7	
3	11	7	24	21	2	16	3	
29	11	22	16	13	24	24	17	
26	25	13	4	23	15	6	9	
14	19	30	21	19	5	8	26	
1	20	22	6	20	6	17	25	
25	24	6	11	16	8	17	21	
4	2	9	14	26	2	21	17	
26	24	20	17	1	24	27	2	
5	29	5	15	27	1	30	21	
12	18	11	25	16	30	4	9	
11	8	19	8	21	4	6	14	
25	10	2	29	4	29	23	14	
3	30	1	4	19	9	14	6	
24	10	16	26	26	4	16	7	
23	4	4	27	27	16	22	28	
14	3	12	24	17	26	7	4	
19	12	2	21	8	1	2	7	
1	20	3	3	26	14	24	3	
18	5	5	19	14	28	17	15	
26	15	8	24	28	5	8	29	
1	30	20	18	8	11	21	1	
11	14	25	5	2	13	22	30	
14	27	13	3	28	28	20	19	
14	22	19	26	22	11	29	22	
29	24	28	7	19	2	1	21	
28	15	29	26	7	15	24	13	
9	4	3	22	27	1	10	20	
18	7	3	5	11	21	16	29	
4	28	24	24	29	28	27	3	
20	15	30	25	21	18	13	7	
10	30	4	10	3	29	3	17	
25	17	7	15	9	17	29	29	
16	13	9	29	29	1	8	25	
26	7	5	23	28	1	25	2	
3	10	13	26	9	8	6	17	
25	16	19	17	16	15	26	13	
14	3	12	13	1	14	29	16	
16	17	23	8	12	26	5	30	
7	12	16	1	23	29	13	25	
17	22	2	2	6	13	29	3	
28	30	20	23	17	5	15	21	
12	25	9	9	21	12	12	29	
21	10	16	7	7	30	11	1	
