Factories	4
gJobs	300
gStage	8
Number of Machines at each stage
1	1	3	3	2	3	2	1	
Processing times of jobs
9	5	15	17	18	30	22	3	
12	16	15	9	13	5	11	17	
19	10	25	13	12	4	12	11	
9	14	29	3	20	5	26	12	
12	23	12	21	17	6	11	9	
12	9	29	9	27	24	1	5	
11	8	19	8	8	9	12	21	
23	3	29	5	9	4	20	4	
28	24	2	6	28	12	2	19	
24	5	6	9	1	26	8	6	
28	13	28	28	22	28	11	13	
18	1	21	18	3	26	19	5	
14	25	1	8	8	14	17	21	
27	17	1	3	12	30	16	12	
20	19	17	10	23	12	18	19	
29	21	10	12	10	11	18	20	
11	7	27	4	17	8	23	15	
30	11	14	27	28	9	9	1	
18	26	4	7	10	20	27	15	
24	30	4	18	22	8	18	24	
21	7	10	26	25	27	18	20	
20	30	15	1	16	1	29	19	
19	30	19	20	20	16	22	26	
17	8	27	1	15	13	5	12	
9	27	26	22	21	12	27	18	
7	9	17	13	6	11	5	24	
3	23	25	2	22	29	1	25	
27	20	10	11	25	7	22	6	
24	13	1	11	27	9	13	7	
30	10	21	5	7	6	3	18	
25	3	9	12	9	28	20	10	
3	12	9	8	17	7	5	18	
1	4	8	5	8	27	4	30	
1	6	25	15	28	4	3	25	
13	8	1	7	10	25	14	15	
9	13	5	20	19	7	24	27	
19	19	29	9	2	27	5	6	
30	28	4	3	12	17	15	26	
10	21	22	5	4	26	27	10	
29	12	30	24	10	2	13	19	
7	4	21	1	15	15	12	11	
12	8	4	22	28	24	1	14	
20	17	6	24	28	29	6	8	
4	28	23	8	18	5	16	26	
6	2	17	25	23	28	28	11	
20	6	19	29	12	28	27	4	
8	15	3	24	2	5	16	7	
8	3	12	10	11	2	15	13	
22	8	29	16	8	2	13	24	
4	7	9	28	25	22	7	16	
17	11	11	2	29	26	29	5	
2	23	1	11	22	13	14	10	
12	26	5	14	25	26	13	26	
20	24	4	21	19	29	20	6	
6	15	16	28	8	24	17	17	
3	8	22	8	28	24	8	12	
12	21	13	22	25	19	14	13	
27	10	20	7	11	17	20	17	
26	8	6	10	28	11	16	14	
10	10	1	1	3	22	25	15	
5	10	21	10	3	15	22	19	
15	6	15	22	7	10	22	24	
7	13	23	18	18	16	18	14	
16	15	5	2	11	13	20	23	
19	23	4	12	25	23	27	26	
17	24	25	6	30	27	17	14	
28	9	7	4	8	3	26	13	
22	30	22	6	23	29	6	19	
13	17	15	29	2	8	9	18	
24	6	29	20	19	15	15	7	
13	24	13	17	8	6	11	23	
7	10	11	29	21	15	5	11	
24	21	20	17	23	22	1	9	
17	23	27	30	14	20	26	29	
13	30	5	16	21	27	21	20	
25	12	4	29	4	8	29	21	
28	11	24	16	7	21	15	22	
17	24	10	30	28	5	12	30	
4	17	29	16	5	23	9	16	
23	4	16	18	23	4	23	28	
30	15	3	22	7	4	7	22	
21	9	7	11	11	6	3	14	
7	28	1	3	21	9	9	9	
20	12	29	15	25	9	22	5	
22	10	27	8	3	8	23	27	
28	17	19	9	16	30	10	25	
29	14	15	23	14	2	17	19	
23	11	11	5	1	12	16	11	
11	29	24	27	16	30	1	19	
13	17	3	15	1	6	21	1	
10	12	7	25	1	14	27	8	
29	26	17	18	12	9	6	2	
19	9	1	25	12	23	13	3	
6	15	19	17	17	22	22	30	
15	7	23	15	1	1	9	14	
1	22	9	26	19	22	8	24	
15	27	16	18	22	27	9	17	
18	2	6	29	17	7	13	6	
14	19	18	11	25	12	30	22	
18	22	16	23	24	11	28	25	
22	3	6	7	12	10	13	7	
13	13	25	18	22	24	14	2	
16	19	4	28	3	16	16	29	
29	20	22	20	10	27	18	13	
10	13	27	4	19	11	26	7	
19	22	22	26	7	8	21	9	
21	16	1	20	20	16	24	9	
2	8	30	22	2	5	18	5	
23	30	28	27	4	25	28	16	
21	17	18	21	25	27	22	30	
6	3	24	18	22	8	3	4	
20	17	4	14	21	9	8	29	
4	15	7	29	19	22	25	11	
26	17	13	8	21	9	9	21	
10	2	2	18	12	10	17	5	
5	14	4	23	18	19	25	27	
19	20	30	2	8	5	17	10	
12	23	11	26	11	21	12	2	
18	28	28	14	20	18	14	6	
7	27	6	22	22	1	13	23	
11	22	12	14	20	1	14	7	
30	8	24	10	30	18	28	12	
9	3	19	27	11	30	2	29	
21	3	22	28	14	28	29	20	
17	26	12	12	13	26	28	6	
14	30	23	6	27	28	29	8	
23	23	21	17	8	20	23	17	
22	10	3	12	2	6	2	16	
10	22	26	15	12	3	13	10	
18	10	30	2	7	14	24	3	
23	26	8	14	7	1	8	4	
30	3	23	3	11	7	28	9	
5	6	21	19	30	13	16	21	
3	19	28	20	3	1	30	27	
25	7	23	17	15	12	22	24	
18	19	23	13	19	26	25	11	
13	13	25	22	10	28	22	5	
18	5	24	20	28	25	27	6	
10	14	20	30	14	26	19	30	
22	24	7	12	1	28	3	4	
13	22	10	14	17	3	11	2	
24	3	24	9	25	21	29	6	
18	27	24	1	5	13	8	8	
25	19	26	29	3	5	6	17	
8	14	16	11	10	12	2	14	
10	17	17	19	16	24	23	13	
28	19	18	3	8	22	13	1	
25	5	12	8	6	13	11	1	
8	26	11	12	2	10	29	30	
6	30	24	22	10	18	1	13	
29	27	6	3	24	27	10	15	
27	19	19	1	5	5	17	27	
8	22	3	20	12	16	20	29	
22	29	28	28	30	16	22	24	
1	29	22	9	28	9	5	26	
22	7	16	7	28	21	2	27	
19	24	16	9	10	12	27	12	
23	24	30	4	11	15	10	18	
29	17	15	11	21	15	24	27	
9	5	7	30	30	17	29	5	
14	25	24	5	13	19	21	29	
5	17	6	1	22	3	20	19	
27	14	27	21	10	17	1	28	
9	20	9	16	17	3	18	8	
12	22	11	22	16	23	12	14	
21	25	13	11	20	22	16	30	
6	2	13	1	19	2	5	22	
22	25	10	10	30	18	15	6	
24	22	24	5	28	7	19	4	
16	4	21	12	30	21	28	30	
24	15	29	15	1	6	18	9	
1	24	9	13	15	16	4	17	
17	5	19	1	14	30	15	5	
7	26	26	28	17	11	2	26	
8	29	18	17	4	24	23	21	
6	6	4	13	3	6	5	14	
2	29	18	26	15	28	28	17	
13	3	10	17	6	21	11	8	
9	17	16	12	5	15	1	29	
23	10	21	28	25	15	15	3	
23	30	11	8	18	30	27	3	
8	14	17	4	9	7	3	14	
30	4	1	21	22	9	4	1	
27	16	10	18	9	28	12	17	
7	16	2	19	13	15	25	27	
17	28	3	26	19	29	17	13	
18	14	8	9	16	25	26	23	
29	25	9	3	27	17	11	30	
6	21	23	2	23	25	1	9	
30	25	10	29	27	27	16	24	
15	5	1	22	22	24	4	13	
4	22	3	12	26	13	27	16	
10	22	14	18	16	1	22	22	
14	11	28	13	12	20	26	20	
18	23	19	25	10	22	1	20	
15	21	10	24	12	15	10	10	
24	14	28	22	25	6	30	3	
19	26	6	1	25	14	15	5	
17	7	4	2	5	10	21	3	
24	23	20	11	4	7	2	20	
9	2	15	14	26	16	28	6	
4	18	4	19	23	27	13	5	
5	23	27	1	15	3	19	22	
25	8	16	13	25	25	17	16	
9	16	17	18	7	4	28	23	
20	21	6	9	13	27	14	24	
2	11	26	15	1	27	23	15	
5	15	10	11	20	30	19	29	
29	17	26	2	24	19	2	28	
26	13	24	22	13	1	30	12	
29	14	17	22	1	28	1	21	
18	15	27	27	4	3	13	10	
23	1	6	22	16	9	24	28	
21	30	2	26	28	5	23	21	
11	29	2	30	4	17	1	12	
13	14	22	13	6	8	9	10	
6	12	29	9	3	30	26	17	
11	28	30	20	2	23	2	19	
22	14	9	13	13	13	17	28	
23	13	23	30	11	4	16	15	
30	24	17	15	3	15	12	11	
9	7	4	14	27	29	13	4	
15	12	15	18	1	17	19	28	
20	30	11	20	10	30	22	19	
26	8	24	4	26	3	8	27	
14	7	27	30	20	20	18	12	
6	15	27	6	25	17	27	26	
20	30	14	6	21	21	16	30	
25	12	23	14	5	7	14	19	
9	28	26	27	30	21	23	20	
10	14	21	21	15	22	24	12	
6	20	17	2	11	21	4	18	
5	30	2	26	3	11	9	4	
25	13	29	25	29	21	16	17	
5	14	2	3	2	9	26	25	
2	9	12	18	20	2	10	30	
16	11	6	29	7	21	3	30	
7	19	27	13	3	4	7	30	
6	3	22	12	16	30	4	21	
5	9	4	1	26	23	15	4	
17	22	22	21	28	21	9	11	
24	3	28	7	17	26	12	29	
6	2	9	13	23	18	3	18	
24	6	22	3	15	1	1	10	
22	3	22	24	16	27	30	18	
7	19	20	13	5	26	30	12	
6	4	5	17	28	29	27	3	
19	20	5	10	9	1	27	4	
10	5	28	16	3	9	26	29	
17	17	1	18	16	13	19	26	
15	5	24	14	14	4	28	27	
10	17	22	23	5	13	16	5	
4	19	25	26	10	5	29	27	
2	28	16	18	15	13	6	12	
27	6	23	24	8	4	7	22	
15	3	13	2	2	3	28	17	
7	11	7	30	1	25	12	16	
7	21	21	23	7	13	30	21	
13	8	26	17	9	27	23	2	
16	25	5	17	19	15	4	16	
4	2	15	14	11	3	22	2	
11	19	5	1	17	30	15	23	
27	25	2	1	1	15	2	12	
18	12	30	7	12	17	27	30	
6	16	13	21	21	8	25	14	
29	26	13	25	28	10	5	4	
20	6	12	29	10	25	21	4	
27	25	15	24	14	1	26	17	
14	6	8	12	28	9	20	2	
4	12	21	20	21	8	10	8	
16	29	4	30	23	26	24	16	
16	20	28	7	12	11	18	22	
9	1	26	3	29	7	27	4	
3	19	27	18	2	29	12	27	
10	29	5	8	22	29	19	10	
29	13	30	12	17	25	29	26	
1	27	5	16	29	6	28	1	
7	19	3	5	26	27	26	11	
5	21	8	21	30	9	28	11	
28	27	2	17	16	13	28	2	
7	1	5	16	26	28	25	5	
18	2	11	15	25	7	28	30	
27	5	28	14	8	20	11	14	
