Factories	6
gJobs	250
gStage	5
Number of Machines at each stage
2	2	1	3	1	
Processing times of jobs
23	14	25	29	5	
14	27	14	15	6	
22	9	11	10	4	
29	17	3	2	8	
1	4	6	30	2	
25	22	27	5	5	
2	19	13	17	29	
8	25	1	17	22	
1	9	19	23	23	
10	2	7	22	4	
27	8	4	6	13	
26	27	30	2	6	
23	21	25	6	9	
24	16	6	22	8	
10	20	30	17	8	
3	6	4	7	9	
7	9	13	1	21	
15	6	12	22	21	
21	6	5	22	3	
5	22	7	12	22	
29	5	11	8	27	
12	27	7	20	24	
15	22	22	21	3	
5	18	6	17	8	
30	29	27	26	22	
5	14	21	10	5	
15	28	23	21	16	
27	3	26	8	23	
16	7	19	1	15	
9	10	18	4	19	
22	25	4	22	14	
3	17	19	5	11	
12	11	25	10	7	
1	5	6	12	19	
9	11	24	20	3	
27	26	27	19	24	
14	29	19	20	25	
24	24	1	9	20	
26	5	17	26	6	
9	19	25	24	28	
11	9	26	3	23	
19	17	9	30	22	
20	22	27	15	12	
29	24	3	19	10	
15	21	29	23	28	
24	8	7	16	22	
11	29	25	26	24	
7	22	21	19	24	
22	15	2	7	4	
1	25	18	30	16	
8	6	19	28	24	
20	4	21	29	9	
7	2	11	3	19	
20	9	13	2	1	
3	30	30	26	25	
19	15	12	29	25	
12	15	7	18	14	
8	27	28	16	15	
26	1	25	8	16	
12	12	6	10	30	
16	4	7	23	17	
1	30	16	5	24	
14	11	15	12	24	
4	23	10	22	27	
1	9	15	19	19	
23	15	28	13	7	
25	21	16	26	7	
15	5	5	23	26	
14	2	15	10	1	
10	11	2	17	22	
29	4	1	15	26	
28	30	30	23	10	
27	14	27	28	25	
29	29	27	28	25	
9	8	5	17	21	
14	21	4	18	1	
19	17	14	3	27	
29	19	16	1	25	
22	25	19	25	8	
1	25	24	1	6	
16	28	4	1	18	
17	24	22	24	10	
1	20	16	11	1	
13	9	15	20	8	
18	4	18	22	24	
30	15	21	4	22	
8	6	9	7	27	
14	14	29	10	13	
9	23	14	29	1	
15	7	14	29	22	
10	4	30	24	19	
6	16	12	20	4	
25	17	24	29	30	
24	28	8	28	20	
22	5	15	20	3	
18	29	12	20	26	
14	20	16	8	5	
26	5	19	6	4	
30	18	25	6	18	
3	23	5	30	20	
30	30	9	24	28	
15	18	26	11	18	
2	16	25	23	18	
29	6	27	5	7	
7	25	29	18	7	
18	17	29	8	25	
