Factories	3
gJobs	150
gStage	8
Number of Machines at each stage
3	3	2	3	3	2	1	2	
Processing times of jobs
10	30	15	28	27	23	10	3	
21	14	18	20	8	6	7	30	
9	19	13	8	26	23	7	25	
25	7	2	14	4	4	16	25	
12	5	10	12	27	2	9	3	
16	19	28	1	8	14	7	4	
29	9	6	20	25	27	7	29	
23	16	6	27	6	26	26	20	
28	15	21	13	10	15	1	18	
27	27	19	4	15	26	16	10	
2	17	2	12	30	18	13	27	
4	30	14	22	5	2	10	15	
2	8	8	16	22	21	23	26	
11	13	30	9	26	14	29	28	
21	27	28	28	1	5	11	15	
27	26	3	5	26	7	28	23	
4	18	12	3	10	30	8	29	
24	13	18	24	4	19	4	13	
24	12	15	28	22	15	8	9	
18	19	24	16	29	16	18	20	
3	26	4	16	24	15	15	10	
18	16	3	4	26	13	25	28	
23	25	9	8	3	14	3	9	
29	16	15	5	4	6	9	8	
18	30	16	13	13	25	12	17	
29	6	25	5	29	21	27	21	
25	17	16	22	15	27	16	6	
19	10	27	19	3	7	12	20	
7	1	13	2	15	12	19	1	
2	27	7	8	12	2	10	13	
24	19	15	2	16	28	8	2	
6	16	25	16	17	24	1	8	
6	13	16	5	10	8	5	17	
14	25	30	7	24	17	2	8	
28	13	23	30	4	23	19	1	
9	22	13	17	28	19	17	18	
26	10	25	4	23	20	25	9	
29	12	30	19	30	19	19	2	
2	6	11	4	14	29	18	9	
6	3	10	11	20	2	25	20	
25	19	17	25	24	28	7	9	
27	13	14	2	22	4	14	25	
11	4	2	10	1	23	20	12	
17	8	16	20	22	30	11	28	
23	23	27	10	30	1	30	23	
12	17	13	22	12	5	21	3	
24	8	2	5	19	9	29	28	
21	6	20	30	21	8	30	16	
25	20	15	20	7	2	19	13	
11	11	9	6	24	18	9	30	
6	24	19	23	10	13	8	9	
28	16	5	16	27	9	21	2	
16	28	8	7	5	8	14	14	
24	1	11	29	11	4	25	7	
20	23	28	11	29	28	3	24	
18	7	25	3	6	22	6	25	
5	4	16	7	21	8	29	26	
5	18	14	17	17	5	6	30	
7	4	20	26	14	6	7	19	
10	30	18	3	7	23	8	23	
22	26	22	28	19	9	13	15	
15	1	24	19	4	10	12	20	
28	7	5	22	29	20	11	29	
17	17	23	23	30	6	23	18	
25	19	3	28	26	16	1	14	
19	27	13	9	9	2	17	20	
28	6	4	17	8	9	7	17	
17	9	19	9	5	26	14	4	
20	4	29	5	18	14	8	3	
29	13	10	3	13	8	7	4	
3	22	18	24	8	24	8	3	
24	23	7	11	2	9	20	15	
25	10	3	11	9	1	15	19	
3	15	22	17	26	5	10	6	
5	7	13	9	4	4	3	29	
10	26	10	25	20	2	9	5	
4	14	7	11	6	28	4	15	
8	16	8	27	8	21	12	4	
18	26	11	27	4	16	26	10	
23	5	26	7	28	22	28	26	
15	23	12	15	19	6	9	17	
6	12	19	7	8	1	13	28	
19	24	9	6	6	7	14	3	
28	9	11	17	21	5	19	14	
22	22	15	23	20	8	19	4	
27	4	5	5	20	12	1	25	
19	14	4	27	14	15	6	12	
16	27	6	23	4	11	7	19	
21	27	22	11	21	13	27	16	
21	26	8	7	12	15	20	19	
6	25	5	28	27	1	12	2	
23	10	18	8	14	23	15	18	
1	21	8	29	25	12	14	6	
5	9	23	5	18	25	29	21	
14	2	9	5	15	3	3	1	
19	16	20	10	30	13	28	19	
17	15	14	5	11	6	16	16	
14	12	23	28	7	25	17	17	
11	20	8	6	2	23	9	25	
20	10	30	30	13	30	22	4	
10	14	6	15	21	18	13	12	
8	5	14	10	24	24	1	22	
10	2	12	24	19	22	9	8	
27	12	6	9	6	1	27	23	
8	7	17	29	21	28	11	26	
17	14	15	23	19	5	13	16	
13	2	14	11	25	3	30	30	
16	22	20	17	3	20	19	10	
13	7	26	8	19	11	8	20	
25	28	23	5	8	15	25	28	
20	23	21	18	18	26	12	23	
19	19	16	22	26	11	8	11	
26	27	19	22	4	1	26	30	
3	5	24	2	19	24	30	18	
4	16	23	12	26	9	12	17	
4	4	22	25	26	6	8	24	
28	13	5	14	17	14	16	30	
23	30	15	25	1	17	21	27	
7	8	29	29	10	15	12	24	
3	11	5	17	21	17	28	26	
2	6	4	23	28	21	29	23	
19	4	3	9	1	25	27	21	
2	2	26	19	2	24	9	5	
15	1	4	14	9	27	5	25	
11	14	11	1	27	17	22	9	
20	4	28	24	9	19	30	7	
13	25	20	30	10	21	28	18	
11	2	30	19	9	4	30	25	
12	4	21	8	24	20	5	26	
15	21	29	17	27	16	8	21	
30	14	14	24	24	25	12	15	
10	7	23	12	14	19	29	16	
12	30	4	15	19	1	19	2	
14	28	20	16	11	9	25	1	
2	5	19	15	7	15	21	20	
8	14	2	17	18	10	10	28	
26	13	30	23	23	30	18	3	
1	24	16	17	11	23	23	17	
28	7	21	7	28	2	5	5	
11	30	15	18	7	23	4	11	
13	8	8	12	9	14	20	21	
2	20	14	30	28	8	30	11	
16	29	9	5	1	11	9	28	
16	2	29	13	7	15	24	29	
7	27	22	1	29	23	17	28	
10	16	4	11	25	3	25	28	
29	20	26	29	26	1	26	27	
11	27	9	28	30	3	25	14	
28	19	14	2	13	22	30	28	
10	15	13	4	8	2	11	3	
Energy consumption per unit  time for processing
6	6	6	
6	6	6	
5	5	
5	5	5	
5	5	5	
5	5	
5	
6	6	
Energy consumption per unit  time for idle
4	4	4	
4	4	4	
4	4	
3	3	3	
4	4	4	
4	4	
3	
4	4	
Energy consumption per unit  time for blocking
1	1	1	
2	2	2	
1	1	
2	2	2	
1	1	1	
1	1	
1	
2	2	
